query_number,qtid,id,text,retweet_count,reply_count,like_count,quote_count,impression_count,user,reply_to_user_id,referenced_tweets_id
4,4_1451567635091570694,1451567635091570688,Excited to hear Dr. Perepu @PerepuUsha discuss using simulation to assess competency in ordering chemotherapy @ASCO Program Director’s meeting. #MedEd https://t.co/EeGhpKWQQD,1,0,2,0,0,903004507,,
4,4_1451211082014593029,1451211082014593024,"Did you know? Aquifer launched Foundations of Telemedicine this week, and content for these cases is aligned with AAMC telemedicine competencies. Cases were authored and peer-reviewed by medical educator members of STFM and the CDIM.
https://t.co/TVilmAxNXK #MedEd #MedTwitter https://t.co/hTPO4uuI30",0,0,1,0,0,913526348198678528,,
4,4_1451208117497237509,1451208117497237504,RT @AcadMedJournal: Developing Leaders and Scholars in Health Care Improvement: The VA Quality Scholars Program Competencies: https://t.co/…,2,0,0,0,0,355735734,,1338514774448074752
4,4_1450858195887472646,1450858195887472640,RT @RachaelEssig: Make sure you check out the @RASACS Symposium on Sunday October 24th at 3pm CDT! The topic this year is regarding compete…,1,0,0,0,0,967770130993295360,,1450857177795768320
4,4_1450857177795768321,1450857177795768320,Make sure you check out the @RASACS Symposium on Sunday October 24th at 3pm CDT! The topic this year is regarding competency based training model for surgical residency!  #ACSCC21 #surgeducation #MedEd https://t.co/EdMh8wL5nQ,1,0,5,1,0,774837270,,1450831732400349184
4,4_1450853305266188292,1450853305266188288,"RT @HarvardMacy: Each day this week we will spotlight a #HMICommunity blog post by an #HMIAssessment scholar, alum, or faculty!

Today is ""…",3,0,0,0,0,2701850850,,1450839309641261056
4,4_1450844193555984391,1450844193555984384,"RT @HarvardMacy: Each day this week we will spotlight a #HMICommunity blog post by an #HMIAssessment scholar, alum, or faculty!

Today is ""…",3,0,0,0,0,151965668,,1450839309641261056
4,4_1450839401169309698,1450839401169309696,"RT @HarvardMacy: Each day this week we will spotlight a #HMICommunity blog post by an #HMIAssessment scholar, alum, or faculty!

Today is ""…",3,0,0,0,0,244339432,,1450839309641261056
4,4_1450839309641261058,1450839309641261056,"Each day this week we will spotlight a #HMICommunity blog post by an #HMIAssessment scholar, alum, or faculty!

Today is ""The Evolution of Outcomes-based Competencies in #MedEd"" by @boedudley!

@AbrahamReeni @AMedTypePerson @DrPGargBUSM @chelimosheila

https://t.co/uXtAkswooL https://t.co/wJpOmxtL03",3,0,7,0,0,272527005,,
4,4_1450554215365971969,1450554215365971968,Found old slides about the future of telemedicine from October 2015 in which I recommended starting competencies from K-12 level. Just sayin’ #telemeded #meded https://t.co/vwX2nIi3m6,0,0,1,0,0,853800057174245376,,
4,4_1450477693712044035,1450477693712044032,"RT @AcadMedJournal: A Novel Curriculum Assessment Tool, Based on AAMC Competencies, to Improve Medical Education About Sexual and Gender Mi…",7,0,0,0,0,465271648,,1450114963209588736
4,4_1450470508701573128,1450470508701573120,"RT @AcadMedJournal: A Novel Curriculum Assessment Tool, Based on AAMC Competencies, to Improve Medical Education About Sexual and Gender Mi…",7,0,0,0,0,1268600423092387840,,1450114963209588736
4,4_1450462030935248898,1450462030935248896,"RT @AcadMedJournal: A Novel Curriculum Assessment Tool, Based on AAMC Competencies, to Improve Medical Education About Sexual and Gender Mi…",7,0,0,0,0,3031812588,,1450114963209588736
4,4_1450458820963090441,1450458820963090432,"RT @AcadMedJournal: A Novel Curriculum Assessment Tool, Based on AAMC Competencies, to Improve Medical Education About Sexual and Gender Mi…",7,0,0,0,0,52426212,,1450114963209588736
4,4_1450292394864357379,1450292394864357376,RT @acgme: NEW #ACGME team-based course! Led by @boedudley Developing Faculty Competencies in Assessment allows teams to sign up together t…,4,0,0,0,0,58105756,,1450104392531656704
4,4_1450178527324631041,1450178527324631040,"RT @AcadMedJournal: A Novel Curriculum Assessment Tool, Based on AAMC Competencies, to Improve Medical Education About Sexual and Gender Mi…",7,0,0,0,0,713862900293574656,,1450114963209588736
4,4_1450168595883995144,1450168595883995136,"RT @AcadMedJournal: A Novel Curriculum Assessment Tool, Based on AAMC Competencies, to Improve Medical Education About Sexual and Gender Mi…",7,0,0,0,0,1286276291101167616,,1450114963209588736
4,4_1450142902026313732,1450142902026313728,RT @acgme: NEW #ACGME team-based course! Led by @boedudley Developing Faculty Competencies in Assessment allows teams to sign up together t…,4,0,0,0,0,1075860322148409344,,1450104392531656704
4,4_1450119573555007491,1450119573555007488,RT @Royal_College: Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free month…,6,0,0,0,0,1235292963690946560,,1450099422499647488
4,4_1450118436156100621,1450118436156100608,RT @Royal_College: Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free month…,6,0,0,0,0,390819486,,1450099422499647488
4,4_1450114963209588738,1450114963209588736,"A Novel Curriculum Assessment Tool, Based on AAMC Competencies, to Improve Medical Education About Sexual and Gender Minority Populations: https://t.co/DfzTYsTFlo. #MedEd @AnatDr https://t.co/9ypQ7bRhTG",7,0,13,0,0,1250108976,,
4,4_1450114657650450437,1450114657650450432,"Read Tschoepe et al.'s position paper, ""The Need for a Leadership Competency Framework for Physical Therapists: A Perspective in Action."" #PTed #MedEd #leadership #professionalism #ELC2021 https://t.co/73deaCKPfC",0,0,1,0,0,1235213635380752384,,
4,4_1450111033306140676,1450111033306140672,RT @acgme: NEW #ACGME team-based course! Led by @boedudley Developing Faculty Competencies in Assessment allows teams to sign up together t…,4,0,0,0,0,2522309123,,1450104392531656704
4,4_1450109229222797323,1450109229222797312,RT @Royal_College: Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free month…,6,0,0,0,0,1404590411847405568,,1450099422499647488
4,4_1450107458454700032,1450107458454700032,RT @Royal_College: Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free month…,6,0,0,0,0,1053087780342034432,,1450099422499647488
4,4_1450107014500212736,1450107014500212736,RT @acgme: NEW #ACGME team-based course! Led by @boedudley Developing Faculty Competencies in Assessment allows teams to sign up together t…,4,0,0,0,0,1353398378,,1450104392531656704
4,4_1450104392531656709,1450104392531656704,NEW #ACGME team-based course! Led by @boedudley Developing Faculty Competencies in Assessment allows teams to sign up together to work on specific assessment challenges within their organization. Course begins 1/13/22. Apply by 12/1/21 to join. #MedEd https://t.co/VZUmaAuK4C,4,0,12,1,0,4060462094,,
4,4_1450103662588710917,1450103662588710912,RT @Royal_College: Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free month…,6,0,0,0,0,1098346712844955648,,1450099422499647488
4,4_1450099422499647494,1450099422499647488,"Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free monthly 2021-2022 webinar series on Oct. 26! Topics from entrustment, EPA assessments, competency committees and more. Info: https://t.co/wjr6fheTsf  #MedEd https://t.co/vCtHaZMLum",6,0,5,0,0,279201006,,
4,4_1450027814242111493,1450027814242111488,"RT @cmeoutfitters: Quality matters! This #HQW2021, CMEO celebrates HCPs and their contributions to improving quality care &amp; patient safety.…",1,0,0,0,0,967770130993295360,,1450027376440745984
4,4_1450027376440745985,1450027376440745984,"Quality matters! This #HQW2021, CMEO celebrates HCPs and their contributions to improving quality care &amp; patient safety. We are proud to improve #HealthCareQuality by optimizing the competency of the health care team through evidence-based, accredited #MedEd. @myNAHQ https://t.co/lMO4dN8MAv",1,0,1,0,0,43198449,,
4,4_1449880582603907078,1449880582603907072,"Saamia Hossain, MD: Impact of COVID-19 Pandemic On
Trainee Procedural Competency in the ICU --&gt;

""Number of procedures completed did not
fully correlate with perceived competency.""

#MedEd #COVID19 #CHEST2021 https://t.co/ABxsnGxjv7",0,0,4,1,0,58544404,58544404,1449879598393700352
4,4_1449017721665073156,1449017721665073152,"From Utopia Through Dystopia: Charting a Course for #Learning #Analytics in Competency-Based Medical Education https://t.co/ItXwPmQFkZ

#LearningAnalytics #MedEd #HPE #AcademicMedicine #CBME",0,0,0,0,0,722150928573304832,,
4,4_1449016026847404034,1449016026847404032,"RT @aleksmineyko: Known as the O-Score, this tool is helpful for breaking down the steps of a surgical procedure, providing feedback, and e…",1,0,0,0,0,967770130993295360,,1449015453829926912
4,4_1449015453829926915,1449015453829926912,"Known as the O-Score, this tool is helpful for breaking down the steps of a surgical procedure, providing feedback, and evaluation. #MedEd #Remediation

The Ottawa Surgical Competency Operating Room Evaluation... : Academic Medicine https://t.co/I6OOuoqZxu https://t.co/SavyWr3qxJ",1,0,2,0,0,1402995305340014592,,
4,4_1449003918319656980,1449003918319656960,RT @ArjaSateesh: @MedEdChat @MedEdKatie #medechat T4 it would be worth placing these students in remediation programs and let them attend c…,1,0,0,0,0,997104469904183296,,1448828959848910848
4,4_1448828959848910849,1448828959848910848,@MedEdChat @MedEdKatie #medechat T4 it would be worth placing these students in remediation programs and let them attend clinical skills sessions to improve their competencies/skills #meded,1,0,2,0,0,997104469904183296,305296124,1448828525893541888
4,4_1448823848875577349,1448823848875577344,@ArjaSateesh T2: Agree. Much to learn from CBE and Competency Based Assessment. #MedEd #MedEdChat,0,0,1,0,0,2207506994,997104469904183296,
4,4_1448823439465205765,1448823439465205760,"TOPIC 3: If students do not achieve the minimum competency threshold, do you delay starting the clinical rotations? If so, how long?  #MedEdChat #meded",0,2,0,0,0,305296124,,
4,4_1448724728282234880,1448724728282234880,"RT @AUG_OFS: Beyond advising and mentoring: Competencies for coaching in medical education

https://t.co/yjIwz0UPr6

#MedEd #FacultyDevelop…",1,0,0,0,0,869263207713579008,,1448710192191848448
4,4_1448710192191848449,1448710192191848448,"Beyond advising and mentoring: Competencies for coaching in medical education

https://t.co/yjIwz0UPr6

#MedEd #FacultyDevelopment #AcademicMedicine #Mentorship @FSUFaculty @CMUforsuccess @ucdhFD @MayoFacDev @HarvardMacy @JHUFacDev",1,0,2,1,0,1082699688292335616,,
4,4_1447928865230368772,1447928865230368768,RT @Royal_College: Planning your professional learning? DYK the International Competency-based Medical Education Collaborators has a FREE m…,2,0,0,0,0,967770130993295360,,1447925246095417344
4,4_1447928681112932356,1447928681112932352,RT @Royal_College: Planning your professional learning? DYK the International Competency-based Medical Education Collaborators has a FREE m…,2,0,0,0,0,1098346712844955648,,1447925246095417344
4,4_1447925246095417351,1447925246095417344,Planning your professional learning? DYK the International Competency-based Medical Education Collaborators has a FREE monthly webinar series on #CBME topics starting in late October 2021? See the lineup and register: https://t.co/wjr6fheTsf #MedEd https://t.co/qW3z9XDFSC,2,0,0,0,0,279201006,,
4,4_1447913793753919490,1447913793753919488,RT @Royal_College: Program Directors: use these 4 ready-to-teach workshops to present Competence by Design concepts to faculty and resident…,1,0,0,0,0,967770130993295360,,1447909930569191424
4,4_1447909930569191431,1447909930569191424,Program Directors: use these 4 ready-to-teach workshops to present Competence by Design concepts to faculty and residents and help your program prepare for competency-based training: https://t.co/pkZeUI7CUI Pls share #MedEd,1,0,0,0,0,279201006,,
4,4_1446751210590113794,1446751210590113792,"RT @EsdeGroot: “Detecting the existence of, and recognizing the character of, layers of boundaries is therefore a key communication compete…",1,0,0,0,0,967770130993295360,,1446749289984704512
4,4_1446749289984704512,1446749289984704512,"“Detecting the existence of, and recognizing the character of, layers of boundaries is therefore a key communication competency” Great post! This is also relevant for #CA studies in #meded @BraakMarije https://t.co/Q9jeV8PEno",1,2,1,0,0,103811555,,1446354672948817920
4,4_1446244990603206658,1446244990603206656,RT @OSU_Urology: #NCS2021: PGY3 @megstout13 presents “Urology Boot Camp: A Pilot Medical Student Simulation-Based Curriculum to Enhance Pro…,3,0,0,0,0,1498602284,,1446104537811587072
4,4_1446127561776398336,1446127561776398336,RT @OSU_Urology: #NCS2021: @OhioStateMed M1 Lily Kaufman presents “Cross-Cultural Competency Training for Resident Physicians: Insights for…,2,0,0,0,0,1183964391265505280,,1446103476824576000
4,4_1446127543434678295,1446127543434678272,RT @OSU_Urology: #NCS2021: PGY3 @megstout13 presents “Urology Boot Camp: A Pilot Medical Student Simulation-Based Curriculum to Enhance Pro…,3,0,0,0,0,1183964391265505280,,1446104537811587072
4,4_1446104583311331330,1446104583311331328,RT @OSU_Urology: #NCS2021: PGY3 @megstout13 presents “Urology Boot Camp: A Pilot Medical Student Simulation-Based Curriculum to Enhance Pro…,3,0,0,0,0,1070694252886269952,,1446104537811587072
4,4_1446104537811587076,1446104537811587072,#NCS2021: PGY3 @megstout13 presents “Urology Boot Camp: A Pilot Medical Student Simulation-Based Curriculum to Enhance Procedural Competency.” @NCSAUA #NCS21 @OSUWexMed #OSUWexMed #Simulation #MedEd https://t.co/M9SQj3XN6P,3,0,7,0,0,937729689426300928,,
4,4_1446103551705550852,1446103551705550848,RT @OSU_Urology: #NCS2021: @OhioStateMed M1 Lily Kaufman presents “Cross-Cultural Competency Training for Resident Physicians: Insights for…,2,0,0,0,0,1070694252886269952,,1446103476824576000
4,4_1446103476824576002,1446103476824576000,#NCS2021: @OhioStateMed M1 Lily Kaufman presents “Cross-Cultural Competency Training for Resident Physicians: Insights for Designing a ‘Local’ Global Health Curriculum.” @NCSAUA #NCS21 @OSUWexMed #OSUWexMed #MedEd #GlobalHealth https://t.co/02qW2ZI9rY,2,0,7,0,0,937729689426300928,,
4,4_1445825664624381953,1445825664624381952,RT @BlakeNicholsMD: Really excited to be a part of this interprofessional team educating our future colleagues! Handover competency saves l…,1,0,0,0,0,3690598643,,1445825375880241152
4,4_1445825375880241156,1445825375880241152,"Really excited to be a part of this interprofessional team educating our future colleagues! Handover competency saves lives. Check out our assessment! #MedEd #MedTwitter @UTSWPedsGroup @SimUtsw 

https://t.co/hDJWUZ41CR",1,0,6,0,0,1349733948453130240,,
4,4_1445788729784737800,1445788729784737792,RT @pivotmeded: Great way to do a deeper dive into #CBME competency-based #MedEd &amp; #HPE...curious about adaptations in the virtual era.,1,0,0,0,0,1433222964,,1445729081975140352
4,4_1445734487774556169,1445734487774556160,RT @Royal_College: Learn from leading #CBME experts with the International Competency-based Medical Education Collaborators monthly webinar…,1,0,0,0,0,1404590411847405568,,1445720670839607296
4,4_1445729081975140353,1445729081975140352,Great way to do a deeper dive into #CBME competency-based #MedEd &amp; #HPE...curious about adaptations in the virtual era. https://t.co/ZWB7AoUwtv,1,0,1,0,0,1257062181905948672,,1445726538104807424
4,4_1445726538104807426,1445726538104807424,"Immersed in #CBME? Check out the archives on perspectives from around the🌍on competency-based #MedEd &amp; #HPE: https://t.co/C1AgqqF9t9
and sign up for upcoming sessions - details here: https://t.co/6nmGcV61HF",0,0,3,1,0,1433222964,,
4,4_1445720670839607302,1445720670839607296,Learn from leading #CBME experts with the International Competency-based Medical Education Collaborators monthly webinar series. From October 2021-June 2022 access free webinars on current topics in #CBME. Check out the schedule: https://t.co/wjr6fhwujN #MedEd https://t.co/zcCcYb8yV3,1,0,2,0,0,279201006,,
4,4_1445328403280838656,1445328403280838656,"RT @keefer007: Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe ht…",7,0,0,0,0,376144006,,1445021881875238912
4,4_1445314389544816643,1445314389544816640,"RT @keefer007: Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe ht…",7,0,0,0,0,1909412670,,1445021881875238912
4,4_1445201712856199168,1445201712856199168,"RT @keefer007: Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe ht…",7,0,0,0,0,1276184075099762688,,1445021881875238912
4,4_1445030434593775623,1445030434593775616,"RT @keefer007: Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe ht…",7,0,0,0,0,612774881,,1445021881875238912
4,4_1445029865539858435,1445029865539858432,"RT @keefer007: Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe ht…",7,0,0,0,0,291798667,,1445021881875238912
4,4_1445025403651903489,1445025403651903488,"RT @keefer007: Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe ht…",7,0,0,0,0,272527005,,1445021881875238912
4,4_1445023639397621760,1445023639397621760,"RT @keefer007: Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe ht…",7,0,0,0,0,4766599348,,1445021881875238912
4,4_1445021881875238914,1445021881875238912,"Applying Kolb’s Learning Cycle to Competency-Based Residency Education
https://t.co/SCYwFERT9y

#hmieducators #meded #hpe https://t.co/WQCKZgG6Ih",7,1,30,0,0,118516636,,
4,4_1444669261256052740,1444669261256052736,"RT @POCUSAcademy: Gain POCUS Competency, Earn CME Credits! 

Purchase POCUS Fundamentals below ⬇️⬇️

https://t.co/HdpgpTHd7J

#POCUS #ultra…",4,0,0,0,0,1114599422313271296,,1444663577894395904
4,4_1444667399341498375,1444667399341498368,"RT @POCUSAcademy: Gain POCUS Competency, Earn CME Credits! 

Purchase POCUS Fundamentals below ⬇️⬇️

https://t.co/HdpgpTHd7J

#POCUS #ultra…",4,0,0,0,0,967770130993295360,,1444663577894395904
4,4_1444667330684928001,1444667330684928000,"RT @POCUSAcademy: Gain POCUS Competency, Earn CME Credits! 

Purchase POCUS Fundamentals below ⬇️⬇️

https://t.co/HdpgpTHd7J

#POCUS #ultra…",4,0,0,0,0,857912907086143488,,1444663577894395904
4,4_1444664330927149056,1444664330927149056,"RT @POCUSAcademy: Gain POCUS Competency, Earn CME Credits! 

Purchase POCUS Fundamentals below ⬇️⬇️

https://t.co/HdpgpTHd7J

#POCUS #ultra…",4,0,0,0,0,1422963605788635136,,1444663577894395904
4,4_1444663577894395906,1444663577894395904,"Gain POCUS Competency, Earn CME Credits! 

Purchase POCUS Fundamentals below ⬇️⬇️

https://t.co/HdpgpTHd7J

#POCUS #ultrasound #MedEd #echofirst #CardioEd #Cardiology #POCUSeducation https://t.co/BUOMA4TWmY",4,0,3,0,0,1023983200459210752,,
4,4_1444388547595841537,1444388547595841536,"RT @MedicineGovSte: Competency Framework for All Prescribers-2021 (UK)
'...to support prescribers in expanding their knowledge, skills, mot…",1,0,0,0,0,831903566088507392,,1442844979286757376
4,4_1443690868154773505,1443690868154773504,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,1186569929853755392,,1443170852250468352
4,4_1443678591338926083,1443678591338926080,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,3148286805,,1443170852250468352
4,4_1443609882490507271,1443609882490507264,"@Run_Fox_Run @juxtanother @acgme When ppl criticize wearing exercise wear in med library
or criticize smiling doctor or nurse

not merely one weird person

➡️culture war
“Country club” type administrators employ corporate types
➡️dehumanize both patients &amp; #HCW
➡️*against* “new” @ACGME #MedEd core competencies",0,1,6,1,0,38287431,38287431,1443608640318058496
4,4_1443607093832036355,1443607093832036352,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,566700411,,1443170852250468352
4,4_1443593258312011776,1443593258312011776,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,2759991774,,1443170852250468352
4,4_1443468597960003584,1443468597960003584,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,56087607,,1443170852250468352
4,4_1443409058350997504,1443409058350997504,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,357949788,,1443170852250468352
4,4_1443360039348183042,1443360039348183040,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,261454340,,1443170852250468352
4,4_1443335365813805058,1443335365813805056,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,3458849601,,1443170852250468352
4,4_1443323547896750085,1443323547896750080,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,857936202149842944,,1443170852250468352
4,4_1443252565391593476,1443252565391593472,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,985737351476498432,,1443170852250468352
4,4_1443248666437894145,1443248666437894144,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,1422963605788635136,,1443170852250468352
4,4_1443214742735228939,1443214742735228928,Teaching Spiritual and Religious Competencies to Psychiatry #Residents: A Scoping and Systematic Review: https://t.co/f4WFqgjwKl. #MedEd,0,0,1,1,0,1250108976,,
4,4_1443210604462886915,1443210604462886912,An interesting study of surgical education leaders’ perception of faculty development needs regarding assessment in competency-based medical education #meded  https://t.co/PDO0MOBZyl,0,0,0,0,0,603724114,,
4,4_1443197527554134027,1443197527554134016,"RT @DrShaniRScott: Its official!🙌🏾🙌🏾

I, along with @imanfhassan, will be doing a workshop on integrating structural competency into existi…",4,0,0,0,0,1017775028694339584,,1440665708556210176
4,4_1443197409383886850,1443197409383886848,"RT @DrShaniRScott: Thats a wrap 🎬 🙌🏾

@MontefioreDGIM it was a pleasure to share our faculty development series on Structural Competency as…",3,0,0,0,0,1017775028694339584,,1442625824990142464
4,4_1443197360100741129,1443197360100741120,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,2425546788,,1443170852250468352
4,4_1443192336389918732,1443192336389918720,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,22398799,,1443170852250468352
4,4_1443192019690602499,1443192019690602496,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,959158460,,1443170852250468352
4,4_1443175667974217731,1443175667974217728,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,1373487865146007552,,1443170852250468352
4,4_1443174877960212483,1443174877960212480,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,835465342403166208,,1443170852250468352
4,4_1443172685438242825,1443172685438242816,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,967770130993295360,,1443170852250468352
4,4_1443172137125261314,1443172137125261312,"RT @ResaELewiss: There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitat…",20,0,0,0,0,173415920,,1443170852250468352
4,4_1443170852250468359,1443170852250468352,"There is no estbld consensus on which
assessment 🛠 best measure #POCUS 
competency. #MedEd must weigh benefits and limitations of each tool. IMO all 5 have a place in competency assessment. Thoughts #MedTwitter ? 

https://t.co/tvTA9XhTCr by @_SonoSara et al https://t.co/nYjbppdOqf",20,2,32,1,0,1426949389,,
4,4_1442915570924412929,1442915570924412928,RT @Royal_College: Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free month…,2,0,0,0,0,1397257737356988416,,1442912200495038464
4,4_1442912200495038469,1442912200495038464,"Bolster your #CBME knowledge. The International Competency-based Medical Education Collaborators launches its free monthly 2021-2022 webinar series in late October. Topics from entrustment, EPA assessments, competency committees and more. Info: https://t.co/wjr6fhwujN  #MedEd https://t.co/8S5swDBJxT",2,0,4,0,0,279201006,,
4,4_1442874811072462849,1442874811072462848,"RT @MayoFacDev: Aligning #faculty #development with #competencies for #professional #growth https://t.co/klPmVguEHy 

#HPE #MedEd #Academic…",1,0,0,0,0,956885131234631680,,1442874240663900160
4,4_1442874240663900166,1442874240663900160,"Aligning #faculty #development with #competencies for #professional #growth https://t.co/klPmVguEHy 

#HPE #MedEd #Academic #Medicine #FacDev #CareerDevelopment",1,0,2,0,0,722150928573304832,,
4,4_1442844979286757380,1442844979286757376,"Competency Framework for All Prescribers-2021 (UK)
'...to support prescribers in expanding their knowledge, skills, motives &amp; personal traits, to continually improve their performance...work safely &amp; effectively.'
#medicines #prescribing #MedEd 
Link: ⬇️
https://t.co/P996V6OyW8 https://t.co/mpbon666HC",1,0,0,0,0,936585158211358720,,
4,4_1442692886546587653,1442692886546587648,"RT @AMEE_Online: In his latest blog Prof Harden addresses topics including developments in competency-based #MedEd, remote working effectiv…",5,0,0,0,0,1257062181905948672,,1442465308720214016
4,4_1442663327923118081,1442663327923118080,"RT @MigsRunner: Another #obgyn program doing #tracking! This is the way of our field, proven in other surgical specialties to increase comp…",3,0,0,0,0,596136918,,1441575804106731520
4,4_1442640066875035648,1442640066875035648,RT @imanfhassan: So happy to be training faculty along with @DrShaniRScott. Just finished our series on Structural Competency as a framewor…,2,0,0,0,0,1411685371,,1442632295031222272
4,4_1442639987225374722,1442639987225374720,RT @imanfhassan: So happy to be training faculty along with @DrShaniRScott. Just finished our series on Structural Competency as a framewor…,2,0,0,0,0,97476659,,1442632295031222272
4,4_1442632295031222273,1442632295031222272,So happy to be training faculty along with @DrShaniRScott. Just finished our series on Structural Competency as a framework for being AntiRacist in #MedEd. @MontefioreDGIM thank you for hosting us!,2,0,14,0,0,985019608552767488,,
4,4_1442631530237603841,1442631530237603840,"RT @DrShaniRScott: Thats a wrap 🎬 🙌🏾

@MontefioreDGIM it was a pleasure to share our faculty development series on Structural Competency as…",3,0,0,0,0,985019608552767488,,1442625824990142464
4,4_1442628997179977729,1442628997179977728,"RT @DrShaniRScott: Thats a wrap 🎬 🙌🏾

@MontefioreDGIM it was a pleasure to share our faculty development series on Structural Competency as…",3,0,0,0,0,967770130993295360,,1442625824990142464
4,4_1442625824990142464,1442625824990142464,"Thats a wrap 🎬 🙌🏾

@MontefioreDGIM it was a pleasure to share our faculty development series on Structural Competency as a framework for being Anti-racist in #MedEd 

We enjoyed the robust conversations and eagerness to participate and learn!

#AcademicTwitter #internalmedicine",3,0,11,0,0,1193683787605041152,,
4,4_1442567375216205827,1442567375216205824,"RT @AMEE_Online: In his latest blog Prof Harden addresses topics including developments in competency-based #MedEd, remote working effectiv…",5,0,0,0,0,1431264572267245568,,1442465308720214016
4,4_1442479768427925504,1442479768427925504,"RT @AMEE_Online: In his latest blog Prof Harden addresses topics including developments in competency-based #MedEd, remote working effectiv…",5,0,0,0,0,817436250,,1442465308720214016
4,4_1442468667732619271,1442468667732619264,"RT @AMEE_Online: In his latest blog Prof Harden addresses topics including developments in competency-based #MedEd, remote working effectiv…",5,0,0,0,0,369485227,,1442465308720214016
4,4_1442465535795605504,1442465535795605504,"RT @AMEE_Online: In his latest blog Prof Harden addresses topics including developments in competency-based #MedEd, remote working effectiv…",5,0,0,0,0,823126002,,1442465308720214016
4,4_1442465308720214017,1442465308720214016,"In his latest blog Prof Harden addresses topics including developments in competency-based #MedEd, remote working effectiveness &amp; exposure of residents to patients with COVID resulting in higher rates of burnout

Read the blog https://t.co/PIj1RTTjCC

#mededcommunity #hardensblog https://t.co/TICTtIbVym",5,0,5,0,0,187093803,,
4,4_1441764426236010498,1441764426236010496,"Care for #transgender and gender nonconforming #patients starts with cultural competency. Discover proper terminology, myths and misconceptions in this module. #MedEd #MedTwitter https://t.co/b3tvwwwZuS",0,0,0,0,0,971395708090814464,,
