id,text,cluster_id,distance,outlier
1320128913021014016,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36511213,False
1372229774857416704,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.3652622,False
1372229774857416704,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.3652622,False
1250453936428941312,Today we have a new blog post by Promoting collaborative and teamwork competency in medical students MedEd MedTwitter HMICommunity Read here,5,0.36542273,False
1489661783463936000,"., , Best Practices Workshop Standards, Core Competencies, and Best Practices in Healthcare Simulation Workshop 4 sessions in Feb, only 75, and attendees will receive 8 joint accreditation continuing education credits MedEd",5,0.3654339,False
1373448322451599360,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.36547858,False
1320132088981585920,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36553997,False
1320132088981585920,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36553997,False
1320132088981585920,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36553997,False
1373448322451599360,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.36555755,False
1320128913021014016,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36561492,False
1320128913021014016,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36561492,False
1372204365373640704,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.36581075,False
1372204365373640704,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.36581075,False
1320385878598926336,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36583826,False
1320385878598926336,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36583826,False
1320385878598926336,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36583826,False
1250238012790902784,Today we have a new blog post by Promoting collaborative and teamwork competency in medical students MedEd MedTwitter HMICommunity Read here,5,0.36593765,False
1283561528139153408,Agree thanks for the kind tag MedEd reform amp competencies are much-needed Please check out the work of amp this podcast episode,5,0.36605382,False
1507163906908770304,"mededchat T1 one of the required competency for CanMeds is being an advocate.Also one of the EPAs is entering and discussing prescriptions with patients including, considering the costs of orders and the patients ability and willingness to proceed with plan an advocate MedEd",5,0.36608943,False
1372261384319348736,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.36612087,False
1372261384319348736,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.36612087,False
1359573285130784768,"2 days until ICBMEs Feb 12 webinar Do You Have a Minute Best Practices for Taking Your Clinical Competency Committee Out of the Hallway w presenters Holly Caretta-Weyer amp Stefanie Sebok-Syer , both from MedEd",5,0.36614305,False
1237352312185724928,BrighamBEIs theBEIbit features s co-authored article The Responsibility of Physicians to Maintain Competency to discuss two forces that can lead to diminishing competence over time. MedEd MedTwitter Read here,5,0.36618638,False
1529497441497661440,"Academic coaching - the new frontier in MedEd. Check out these 9 new coaching videos to learn competencies, skills amp approaches from successful academic coaches. changemeded",5,0.3662467,False
1251178698369380352,Today we have a new blog post by Promoting collaborative and teamwork competency in medical students MedEd MedTwitter HMICommunity Read here,5,0.36635157,False
1268161445629497344,"Risky proposal2say the least.Yes, what protocols within systems incl learning environments should be required as part of their competency Input from PhD psychologists within meded can enlighten these conversationscommittees on these issues",5,0.36636224,False
1268161445629497344,"Risky proposal2say the least.Yes, what protocols within systems incl learning environments should be required as part of their competency Input from PhD psychologists within meded can enlighten these conversationscommittees on these issues",5,0.36636224,False
1268161445629497344,"Risky proposal2say the least.Yes, what protocols within systems incl learning environments should be required as part of their competency Input from PhD psychologists within meded can enlighten these conversationscommittees on these issues",5,0.36636224,False
1535741733107007488,We like this meded visual on data flows for Clinical Competency Committees. Enjoyed writing with the team as part of the ChangeResEd Reimagining Residency initiative.,5,0.36636236,False
1320109430013259776,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.3663625,False
1320109430013259776,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.3663625,False
1320109430013259776,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.3663625,False
1372229339962617856,Striking While the Iron Is Hot Using the Updated PHM Competencies in Time-Variable Training CBME MedEd,5,0.36637634,False
1252781370344124416,Today we have a new blog post by Promoting collaborative and teamwork competency in medical students MedEd MedTwitter HMICommunity Read here,5,0.36639154,False
1359675129962270720,"2 days until ICBMEs Feb 12 webinar Do You Have a Minute Best Practices for Taking Your Clinical Competency Committee Out of the Hallway w presenters Holly Caretta-Weyer amp Stefanie Sebok-Syer , both from MedEd",5,0.36655015,False
1237347470667124736,BrighamBEIs theBEIbit features s co-authored article The Responsibility of Physicians to Maintain Competency to discuss two forces that can lead to diminishing competence over time. MedEd MedTwitter Read here,5,0.36664146,False
1428707837325234176,mededchat T3 I feel definitely there are biases as every student is not good at timed exams or computer-based exams. Maybe there should be a better way of assessing competencies of tomorrows physicians meded,5,0.367153,False
1245664546007789568,"I know its not perfect, but students, trainees and staff physicians have been knocking the CanMEDS competencies out of the park during the COVID19 pandemic - no greater validation is required, nor possible. MedEd HealthcareHeroes",5,0.36718568,False
1245664546007789568,"I know its not perfect, but students, trainees and staff physicians have been knocking the CanMEDS competencies out of the park during the COVID19 pandemic - no greater validation is required, nor possible. MedEd HealthcareHeroes",5,0.36725813,False
1260760678694035456,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36760142,False
1215469888510353408,"Would love to see a future mededchat on any of the following 1 How to help the shy medical student succeed, 2 Role of learningstyles in meded, 3 How to incorporate social justice and structural competency into clinical clerkships socialjusticerounds",5,0.36763132,False
1215469888510353408,"Would love to see a future mededchat on any of the following 1 How to help the shy medical student succeed, 2 Role of learningstyles in meded, 3 How to incorporate social justice and structural competency into clinical clerkships socialjusticerounds",5,0.3676651,False
1260760678694035456,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36774725,False
1260760678694035456,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36774725,False
1260760678694035456,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36774725,False
1320143705618219008,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36797735,False
1320143705618219008,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36797735,False
1320143705618219008,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.36797735,False
1287424106523176960,"Competency-based MedEd has not improved objectivity in assessing residents - instead has perpetuated gender biases. In the short run, we must review how we assess residents, amp address biases. In the long run, we need an alternative to CBME.",5,0.367997,False
1507332587257307136,"mededchat T1 one of the required competency for CanMeds is being an advocate.Also one of the EPAs is entering and discussing prescriptions with patients including, considering the costs of orders and the patients ability and willingness to proceed with plan an advocate MedEd",5,0.36802346,False
1430502279044640768,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3681629,False
1430502279044640768,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3681629,False
1430502279044640768,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3681629,False
1430512078884851712,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3685579,False
1430512078884851712,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.36856702,False
1430512078884851712,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.36856702,False
1276915836339531776,Most GME meded folks have a lot on their plates right now ...but we should try to draw the lessons of this springs big natural experiment in Competency Based Advancement.,5,0.3685887,False
1308465126136217600,We encourage the U.S. GME community to please check out the newly posted Guidance Statement on Competency-Based Medical Education during COVID-19 Residency and Fellowship Disruptions MedEd,5,0.36873043,False
1260759795042263040,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36878836,False
1260759795042263040,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36878836,False
1260759795042263040,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36878836,False
1493007336792858624,"PBLI may be the most important competency. When developing ILPs, some trainees will refuse I dont need to do this, some will deflect Im being treated unfairly, and some will concede I cant do this. What kind of resident are YOUMedEd",5,0.36892748,False
1493007336792858624,"PBLI may be the most important competency. When developing ILPs, some trainees will refuse I dont need to do this, some will deflect Im being treated unfairly, and some will concede I cant do this. What kind of resident are YOUMedEd",5,0.36892748,False
1430561199800922112,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.36908984,False
1275537413864120320,Most GME meded folks have a lot on their plates right now ...but we should try to draw the lessons of this springs big natural experiment in Competency Based Advancement.,5,0.3691255,False
1359502430011068416,"2 days until ICBMEs Feb 12 webinar Do You Have a Minute Best Practices for Taking Your Clinical Competency Committee Out of the Hallway w presenters Holly Caretta-Weyer amp Stefanie Sebok-Syer , both from MedEd",5,0.36919695,False
1283663041511522304,Agree thanks for the kind tag MedEd reform amp competencies are much-needed Please check out the work of amp this podcast episode,5,0.36921376,False
1430297886592483328,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.36935377,False
1591840997117681664,Applaud the joint effort w and on working on foundational competencies for Undergraduate medical education Issue of common language and mental model AAMC22 aamc2022 cbme MedTwitter MedEd MedEd2022,5,0.36935812,False
1591840997117681664,Applaud the joint effort w and on working on foundational competencies for Undergraduate medical education Issue of common language and mental model AAMC22 aamc2022 cbme MedTwitter MedEd MedEd2022,5,0.36935812,False
1417091904429232128,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.369368,False
1583126101647204352,One final discussion forum has been added for the joint initiative by and ACGME to create a common set of foundational competencies for use in undergraduate meded programs in the US. Register for the Dec. 6 forum,5,0.3694117,False
1583126101647204352,One final discussion forum has been added for the joint initiative by and ACGME to create a common set of foundational competencies for use in undergraduate meded programs in the US. Register for the Dec. 6 forum,5,0.3694117,False
1430277987187011584,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.36941642,False
1222992607959187456,"Practice doesnt make perfect. Perfect practice makes perfect. -Vince Lombardi blog on Procedural Competency amp Procedural Proficiency in MedEd, including discussion about focused practice amp haptic feedback. SeeOneDoOneTeachOne",5,0.36942112,False
1417091904429232128,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.36949402,False
1430277987187011584,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3695563,False
1430277987187011584,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3695563,False
1591840997117681664,Applaud the joint effort w and on working on foundational competencies for Undergraduate medical education Issue of common language and mental model AAMC22 aamc2022 cbme MedTwitter MedEd MedEd2022,5,0.36957335,False
1260759795042263040,We hear from students that there is a need for specific instructionskills for TelemedNow. This needs to become a MedEd priority for . The pandemic has shown us that Telemedicine must become a core competencymilestone for students amp residents.,5,0.36959743,False
1218201744360058880,FYIFriday Free webinar Presented by ACGMEs and providing an overview of developmental thinking and how the Milestones should be assessed at a Clinical Competency Committee meeting. MedEd,5,0.3697171,False
1518302991043858432,Some interesting points of discussion about Triple C and CBD competency based programs at CCME2022 raised by the Presidents of and . MedTwitter MedEd,5,0.36973476,False
1518302991043858432,Some interesting points of discussion about Triple C and CBD competency based programs at CCME2022 raised by the Presidents of and . MedTwitter MedEd,5,0.36973476,False
1629201242307035136,"Through Action Plan 1, were building on our history of fostering innovation in competency-based meded, by better aligning educational outcomes across medschools their clinical partners, and more. Where we are now AAMCtoday CBME",5,0.36976877,False
1430561199800922112,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.36976877,False
1349521331226816512,Data and analytics can play a big part of determining competency in MedEd. How to use all this info to your advantage discusses in our first keylimepodcast for 2021,5,0.36985046,False
1430561199800922112,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3700271,False
1430297886592483328,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.37016186,False
1430297886592483328,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.37016186,False
1535671342636343296,We like this meded visual on data flows for Clinical Competency Committees. Enjoyed writing with the team as part of the ChangeResEd Reimagining Residency initiative.,5,0.37023664,False
1287486858759372800,"Competency-based MedEd has not improved objectivity in assessing residents - instead has perpetuated gender biases. In the short run, we must review how we assess residents, amp address biases. In the long run, we need an alternative to CBME.",5,0.3702745,False
1561755091954454528,This workshop at NCHPE22 by of HealthHumanities Group of UCMS will demonstrate the power of Poetry in MedEd amp will suggest how to make effective use of it in honing the competencies of health professions learners. Register,5,0.37029698,False
1287499136909156352,"Competency-based MedEd has not improved objectivity in assessing residents - instead has perpetuated gender biases. In the short run, we must review how we assess residents, amp address biases. In the long run, we need an alternative to CBME.",5,0.37040985,False
1320109455611101184,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.3707624,False
1320109455611101184,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.3707624,False
1320109455611101184,Here is a thread of our workshop on the Changing Landscape of MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 Ping,5,0.3707624,False
1430480974526173184,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.3708123,False
1430275983484112896,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.370893,False
1430275983484112896,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.370893,False
1430275983484112896,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.370893,False
1430480974526173184,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.37097132,False
1629264469749538816,"Through Action Plan 1, were building on our history of fostering innovation in competency-based meded, by better aligning educational outcomes across medschools their clinical partners, and more. Where we are now AAMCtoday CBME",5,0.37115532,False
1430480974526173184,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.37124503,False
1365333510060392448,"As a response to the national opioidcrisis, the Govt. of Canada funded the to develop a learner-focused amp competency-based educational model for UGME students. The MCC was tasked with developing content for the MCCQEPartI amp MCCQEPartII . MedEd",5,0.37143493,False
1252575366692118528,Today we have a new blog post by Promoting collaborative and teamwork competency in medical students MedEd MedTwitter HMICommunity Read here,5,0.3714602,False
1365361784945864704,"As a response to the national opioidcrisis, the Govt. of Canada funded the to develop a learner-focused amp competency-based educational model for UGME students. The MCC was tasked with developing content for the MCCQEPartI amp MCCQEPartII . MedEd",5,0.371464,False
1308464749005373440,We encourage the U.S. GME community to please check out the newly posted Guidance Statement on Competency-Based Medical Education during COVID-19 Residency and Fellowship Disruptions MedEd,5,0.3716222,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37164718,False
1316183483153174528,"Looking forward to presenting at a CCCongress workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 October 22, 2020 Thursday 4-440pmEST Inxpo Platform",5,0.3716557,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37177587,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.3718748,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.3718748,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37193638,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37193638,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37193638,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37193638,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37193638,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37193638,False
1271885663626039296,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.3720757,False
1518303216483536896,Some interesting points of discussion about Triple C and CBD competency based programs at CCME2022 raised by the Presidents of and . MedTwitter MedEd,5,0.3721,False
1430277662845571072,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.37213695,False
1518303216483536896,Some interesting points of discussion about Triple C and CBD competency based programs at CCME2022 raised by the Presidents of and . MedTwitter MedEd,5,0.3722934,False
1319368613552214016,Happening soon in 5 minutes Join us for our workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 CCCongress,5,0.37248933,False
1430277662845571072,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.37256292,False
1430277662845571072,Check out Humans are not bread Why Medical Education Should be Competency-Based and Time-Variable Authored by scholar and HMIEducators alum MedEd MedTwitter CBME,5,0.37256292,False
1319371051646803968,Happening soon in 5 minutes Join us for our workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 CCCongress,5,0.37258422,False
1463287509417345024,Deadline to apply for the ACGME team-based Developing Faculty Competencies in Assessment course led by is Dec. 1. Course begins 11322. MedEd,5,0.3727936,False
1365349384272154624,"As a response to the national opioidcrisis, the Govt. of Canada funded the to develop a learner-focused amp competency-based educational model for UGME students. The MCC was tasked with developing content for the MCCQEPartI amp MCCQEPartII . MedEd",5,0.37291175,False
1253658837829038080,"There is a new, free course on Humanism in Health and Healthcare via The open access course is mapped to core competencies from medicine and nursing. MedEd MedTwitter COVID19",5,0.37296164,False
1287539840049971200,"Competency-based MedEd has not improved objectivity in assessing residents - instead has perpetuated gender biases. In the short run, we must review how we assess residents, amp address biases. In the long run, we need an alternative to CBME.",5,0.3729685,False
1217485367710035968,"Practice doesnt make perfect. Perfect practice makes perfect. -Vince Lombardi blog on Procedural Competency amp Procedural Proficiency in MedEd, including discussion about focused practice amp haptic feedback. SeeOneDoOneTeachOne",5,0.3730352,False
1461695913001422848,Register for the ACGME team-based Developing Faculty Competencies in Assessment course led by . Teams sign up together to work on specific assessment challenges within their organization. Course begins 11322. Apply by 12121 to join. MedEd,5,0.37336904,False
1456378240969359360,Register for the ACGME team-based Developing Faculty Competencies in Assessment course led by . Teams sign up together to work on specific assessment challenges within their organization. Course begins 11322. Apply by 12121 to join. MedEd,5,0.37339765,False
1308521529991364608,We encourage the U.S. GME community to please check out the newly posted Guidance Statement on Competency-Based Medical Education during COVID-19 Residency and Fellowship Disruptions MedEd,5,0.3734469,False
1518302817324199936,Some interesting points of discussion about Triple C and CBD competency based programs at CCME2022 raised by the Presidents of and . MedTwitter MedEd,5,0.3736753,False
1518302817324199936,Some interesting points of discussion about Triple C and CBD competency based programs at CCME2022 raised by the Presidents of and . MedTwitter MedEd,5,0.3736753,False
1287588024977678336,"Competency-based MedEd has not improved objectivity in assessing residents - instead has perpetuated gender biases. In the short run, we must review how we assess residents, amp address biases. In the long run, we need an alternative to CBME.",5,0.3737323,False
1365334656506281984,"As a response to the national opioidcrisis, the Govt. of Canada funded the to develop a learner-focused amp competency-based educational model for UGME students. The MCC was tasked with developing content for the MCCQEPartI amp MCCQEPartII . MedEd",5,0.3737768,False
1316743885180215296,"Looking forward to presenting at a CCCongress workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 October 22, 2020 Thursday 4-440pmEST Inxpo Platform",5,0.37384206,False
1557551458526330880,This workshop at NCHPE22 by of HealthHumanities Group of UCMS will demonstrate the power of Poetry in MedEd amp will suggest how to make effective use of it in honing the competencies of health professions learners. Register,5,0.37386146,False
1421123763068866560,Congrats to some of my favorite people in MedEd on this important paper on Coaching Competencies Beyond advising and mentoring Competencies for coaching in medical education,5,0.37391347,False
1319368526965231616,Happening soon in 5 minutes Join us for our workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 CCCongress,5,0.3739304,False
1316243476816814080,"Looking forward to presenting at a CCCongress workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 October 22, 2020 Thursday 4-440pmEST Inxpo Platform",5,0.37395263,False
1319368505905586176,Happening soon in 5 minutes Join us for our workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 CCCongress,5,0.37404606,False
1225612114456387584,mededchat T3 if the learning outcomes are met which are intended to be achieved by the edtech and see if we can map them to required competencies need to be acquired meded,5,0.37406063,False
1365369275326877696,"As a response to the national opioidcrisis, the Govt. of Canada funded the to develop a learner-focused amp competency-based educational model for UGME students. The MCC was tasked with developing content for the MCCQEPartI amp MCCQEPartII . MedEd",5,0.3742452,False
1254087162338988032,"There is a new, free course on Humanism in Health and Healthcare via The open access course is mapped to core competencies from medicine and nursing. MedEd MedTwitter COVID19",5,0.3744275,False
1277496780561645568,Today we have a new blog post by Promoting collaborative and teamwork competency in medical students MedEd MedTwitter HMICommunity Read here,5,0.37444004,False
1487074208387530752,Awesome podcast on time variable vs competency based residency training w faculty cc MedEd,5,0.37459987,False
1259628906828742656,"There is a new, free course on Humanism in Health and Healthcare via The open access course is mapped to core competencies from medicine and nursing. MedEd MedTwitter COVID19",5,0.37471622,False
1299080984390967296,"I agree. Its time for action, not words ...we must incorporate advocacy as a core competency across the educational spectrum from medical school to residency to continuing medical education. MedEd MedTwitter",5,0.37472746,False
1299080984390967296,"I agree. Its time for action, not words ...we must incorporate advocacy as a core competency across the educational spectrum from medical school to residency to continuing medical education. MedEd MedTwitter",5,0.37472746,False
1316471535947792384,"Looking forward to presenting at a CCCongress workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 October 22, 2020 Thursday 4-440pmEST Inxpo Platform",5,0.3747544,False
1436724340473610240,Congrats to some of my favorite people in MedEd on this important paper on Coaching Competencies Beyond advising and mentoring Competencies for coaching in medical education,5,0.37484455,False
1456378275844984832,Register for the ACGME team-based Developing Faculty Competencies in Assessment course led by . Teams sign up together to work on specific assessment challenges within their organization. Course begins 11322. Apply by 12121 to join. MedEd,5,0.37489843,False
1316743419272794112,"Looking forward to presenting at a CCCongress workshop on the Changing Landscape Innovations in MedEd to Adapt to the New Reality of Competency Based MedEd and COVID19 October 22, 2020 Thursday 4-440pmEST Inxpo Platform",5,0.37491488,False
1391779270150721536,"In 2018 published Competency-Based, Time-Variable Education in the Health Professions supplement. Pap",5,0.37519327,False
1253842821691383808,"There is a new, free course on Humanism in Health and Healthcare via The open access course is mapped to core competencies from medicine and nursing. MedEd MedTwitter COVID19",5,0.3752631,False
1391779270150721536,"In 2018 published Competency-Based, Time-Variable Education in the Health Professions supplement. Pap",5,0.37532413,False
1271910014681255936,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.37544996,False
1271910014681255936,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.375456,False
1271910014681255936,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.375456,False
1271910014681255936,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.375456,False
1271910014681255936,"For medical education to be truly competency-based, we need to consider flexibility around time-based promotions in MedEd . Should early achievement of Entrustable Professional Activities allow for early graduation If so, where do we draw the line When is early too early",5,0.375456,False
