user_id,followers_count,following_count,tweet_count,listed_count,username,description
256271629,8949,7802,55930,304,whole_patients,"Professor, Psychiatry & Behavioral Sciences, Johns Hopkins University. Using art museum-based education to humanize medicine from the inside out."
1449271249742479360,149,660,180,0,IsaMari39890247,"🇩🇴 PGY1 Peds Neuro @barrowPCH @phxchildrens | @bumedicine ‘22| @Wellesley ‘13| Queer, BIPOC, Jewish, 1stGen MD #HealthEquity #SocialJustice #blacklivesmatter"
3274281722,118303,10019,373540,115,269saud4,الحساب الموثق فقط دكتوراه في علم النفس التربوي -رئيس مركز تعارفوا للارشاد الاسري مستشار  تربوي واعلامي وأمني -الحجز على 0550962391-0504414082
3305607952,193,878,816,1,gasasirajd,"Social Scientist/Gender, Development& Health -ASRH-NPA/Infodemic Manager."
1055625945371967488,2666,3376,3172,21,canadaradwomen,"Fostering community, mentorship, leadership, and diversity to improve patient care 🏳️‍🌈🏳️‍⚧️"
1355346034709262344,170,328,50,0,RadiologyTweets,#radres @UBC_Radiology
242695547,7081,520,2807,88,SSHorg,Check out https://t.co/vfRopCiSTm. Join the world's largest society dedicated to healthcare simulation! SimOps 2023: https://t.co/C2R6xbFfn5…
1164586827606609922,1027,341,863,11,PittAnes,"Department of Anesthesiology & Perioperative Medicine @PittTweet @UPMC | Excellence in clinical care, teaching, research, biomedical innovation, & philanthropy"
1386722411245146114,88,32,54,0,PittCTAnes,"Division of Cardiothoracic Anesthesiology | University of Pittsburgh | UPMC
@PittAnes @HviUPMC"
907257719152943105,7099,361,2378,0,ReemNasser33,ماجستير تنفيذي إدارة الصحية| مستشار محاكاة صحية|مؤسس برنامج المريض المعياري| عضو في اللجنة الدولية بامريكا@ASPE_tweets | عضو @SSSHKSA @sshariyadh حساب شخصي
369545154,1355,232,1344,18,ASPE_Tweets,ASPE is the international organization for professionals in the field of simulated and standardized patient methodology.
2655444793,47024,2156,8062,54,psych_indore,Psychiatrist in Indore | Apollo Hospital | IIT Indore | MH Mhow | NIMHANS Bangalore | IMHH Agra | LGBRIMH Tezpur | MGMMC Indore | Sainik School Rewa | Vidisha |
397280193,4580,2329,12844,69,MKleinMD,"Assistant Professor, Clinician Educator at @BrownMedicine & @Brown_Emergency | Views my own"
1362945156,4898,82,6274,89,dineshbhugra,"Professor Emeritus Mental Health & Cult Divers Kings College,London. President BMA(2018-19).President, World Psych Assoc.(2014-17),President RCPsych(2008-2011)"
2255345102,438,105,612,11,IntRevPsych,"The International Review of Psychiatry is a MEDLINE indexed, peer-reviewed journal publishing in-depth, scholarly reviews on topics in psychiatry."
13914392,6876,4335,32381,209,EricRobertson,Visual Artist using photography to explore our relationship with Nature. Physical Therapy faculty
1344383880363610113,1047,2,125926,5,OptomBot,"I retweet posts related to #Optometry.

Follow me for Optometry related posts.

I'm made by @ShivSivakumaran."
1201085397033345024,1160,2095,1035,4,kendrickshih,Clinical Associate Professor @HKUMed @HKUniversity. Ophthalmologist. Research interests in #ocularsurface #ophthalmology #corneawoundhealing #cornea #microbiome
1160662141,1221,492,1552,9,NancyDSpector,
1064641525164855296,884,13,60945,6,mba_buddy,"MBABuddy is a resource for aspiring MBA applicants, current MBAs, and MBA graduates."
1095366591112462336,558,428,578,3,CincyKidsAlum,"The Cincinnati Children's Alumni Association consists of over 6,500 former residents, fellows, and current/past members of the medical staff and faculty."
987321611329130496,18081,1393,25457,131,somedocs,"Healthcare media outlet, talent agency, & marketplace in one: showing off today’s leading medical brains • increase expert marketability • founded by @drcorriel"
789381368715235328,17,51,13,0,Fem_Dijkstra,Medical education | Simulation | Teamwork under pressure | PhD student
2577216896,121,189,359,0,nyonicampion,Associate Professor at the School of Nursing University of the Free State- Chair AfriPEN- Chair SAFRI #nursologist
2483843732,6202,2798,8895,39,SamirShahMD,Editor-in-Chief @JHospMedicine | Infectious Diseases & Hospital Medicine Physician @cincychildrens | Mentor | Leadership Coach | #FindingYourBagel | he/him
2892738431,662,614,2514,9,UNCTARC,"Providing Healing and Hope for people with Arthritis, Allergies, and Autoimmune Diseases."
2290287821,170,386,377,1,LukeCygan,"Emergency Doc & APD, @BKMethodistEM, Alum of @statenislandem, asst basketball coach emeritus, @sjbkathletics, Bash’s Dad all opinions are mine...#LGM J-E-T-S"
1330706167526547456,109,87,180,3,AartiPandya17,Assistant Professor at @Childrensmercy • Allergist/Clinical Immunologist • All Things Fitness
3186220410,615,238,1098,10,breatheKC,Welcome to the Children's Mercy A/I Fellowship Training Program and Asthma Patient Education Twitter page. We provide information on the fellowship and asthma.
1211041828251635713,845,359,1358,8,DrSherineSalib,"Professor of Medicine; Interested in all things Internal Medicine, Medical Education, Faculty Development, Writing, Humanities; #MedEd ; #DellMed; tweets my own"
102581684,1659,1501,5405,34,abbashu,Emergency Doc #meded #medtwitter #emconf #allnycem #whystatenislandem @statenislandem 🇨🇦🇮🇳🇺🇸 opinions mine
1479325218128625664,3,95,344,0,docxycycleen,#medtwitter and some music and games
333495548,6227,4076,120074,271,drol007,"Outnumbered 3:1 by ladies 🏠 at work 👨🏼‍⚕️ clinical lead for palliative medicine & cancer management team @uhsussex, research #survonc #pallonc #fatigue #hpm"
956885131234631681,341,560,1630,3,sargentangela1,@MayoClinic #OpsSpecialist in #FacDev. #MedEd Tweets are my own. See you @ #MayoClinicETF #TGME19 & #MayoClinicEGR . Passionate in #WomenInMedicine & #Wellness
1442956336959000577,341,141,141,0,KhanofFuture_MD,"PGY-1 IM Monmouth Medical Center| DMC Grad' 19 🎓| Forever Mood: 📸, 🖍️🖌️, 🚲| Firm believer of 'Humor is the best defense/antidote'| Proud 🇵🇰 |"
1031102863,749,879,138,0,SarmadZain,NMU Alumnus | Global Health ⚕️ | #MedTwitter | #Match2024 | MUFC 🔴
1107374995309817857,347,246,5622,1,blessyousun,Not know till yet
1440534269793685510,205,318,226,1,adenoma24,"MS4 @TrinityMedNews • Somali heritage🇸🇴 • I’m a husband, brother & runner🎽• @UMich alum〽️ #YNWA #Match2024 #Anesthesiology #RepresentationMatters"
1481554160008974336,113,150,88,2,Pran_thelife,🩺🥼🏥🕺🤾‍♂️✈️🇺🇸🇮🇳➡️💩@GeisingerGI
337769675,102,229,1344,0,Colash1,"Resident physician in psychiatry at MUSC. I tweet about topics at the intersection of psychiatry, neuroscience, philosophy, psychedelics, and biotech"
39307307,3243,1785,4971,48,IDDocJen,ID Doc @ MGH/BWH + Global Health Researcher + Physician Mom. Views my own.
1197588118188298240,544,588,3558,2,humabirrd,Patience and gratitude. #JusticeForUmar.
1305259177846202370,59999,155,32348,205,Inside_TheMatch,Everything you wanted to know about the residency match...but were afraid to ask—our #free platform is led by resident physicians that have your back—#Match2024
802775562544525313,259,457,94,2,PrabhatKumarMD,“Primum non nocere”| Incoming Chief Resident @ClevalandClinic Fairview Hospital | GI Match 23 @ClevelandClinic | | RT≠endorse |
1294663438724210698,192,265,284,0,TheOtherDrBunn,"@MayoClinicSOM ‘21 | @MayoSurgery ‘26 | Lover of music, laughter, Clemson 🏈, and Luna🐶 | *tweets are my own*"
1143448748363665409,313,2034,8417,9,gooddealspromo,"Products, Services, Promotions, Deals all around the world... Stay tuned for the latest promo news always ! We always bring you the best!"
430927927,1352,874,7219,2,ebjacks1,"MD ‘20 | Humanitarian | Believer | Aspiring surgeon | Story teller | INFJ | Lover of 🏋🏽‍♀️🎸🥗😴✈️🏝🐶☕️🍩| Views are mine, not my employer’s"
1464256385894465588,41,73,38,0,HumaIrshad16,Iqbalian 21'
379396775,736,629,3421,21,RussBrown3,"Creator and host of the Med Inspired podcast | Faculty @TCCollege. | Paramedic, educator, thinker. #EMS #emergencymedicine"
1300646683118833664,899,716,898,1,SarahArmenia,@MayoSurgery PGY-2. Aspiring transplant surgeon. @YaleSurgery Research Fellow. @JuilliardSchool violinist.
1355155358,570,368,450,4,HasbanAhmed,IM resident🇺🇸| Past Postdoc @BrighamWomens | @HarvardMed | KEMU Alum @KEMUofficial 🇵🇰Research Enthusiast. I Believe in Equal Rights For All.
1473574912665305088,62,195,97,0,ShriyaGoyal6,
375281638,55,74,57,0,LeninPachecoMD,
311279856,255,527,347,0,DrGanga,"#Gastroenterologist #Endoscopist #ShriShankaraCancerCentre and #Manipalhospitals, Hebbal. ‘Always leave a legacy of change - For the better’"
89654134,523,1107,20899,3,nYcDnA,"He/Him.
Black AF ✊🏾
30+ NYC native.
Medic (instructor) 🚑🩺🏥⚕
Views expressed are my own.
#policeaccountability #vaxxstan
#BLM #LoveisLove #transrights"
3453115648,515,617,17099,66,RolandTenley,"Division Chief of Training, Data Science Geek, Father, Husband, and Grandpa!"
1335322112039530497,841,984,546,2,NicoleEliV,MD.👩🏻‍⚕️ @uazuay/ Ecuadorian 🇪🇨💜/ Member of @lat_ec/ Incoming IM PGY-1 🩺 /Joshua 1:9/ Pug mom 🐶
23397176,1656,4986,28893,10,jzalkin,"BSHS, FAEMS, Affiliate Faculty UNC SOM EMS Fellowship, Sr Manager (retired) Wake Co EMS, NC, USA, #itsNotOk @JRZalkin@jrzalkin@med-mastodon.com"
1218252069871570944,2774,3179,1752,14,TheEmergMind,"Helping individuals, teams, and systems excel in emergencies. 
Book: https://t.co/MKwhJPdIJU Podcast: https://t.co/75Zswjifye Lead: @ddworkis
Crisis Skills Test: https://t.co/y5TXh4VqfM"
1114599422313271298,5025,670,34535,14,EchofirstB,Bot that retweets #Echofirst (echocardiography)
113889400,127,318,506,2,tejasnikumbh,"Husband, son, brother, doctor, traveler|🇮🇳🇺🇸|Views my own, RTs not endorsements|"
27574844,9149,212,3762,91,NAEMSP,NAEMSP® is EMS physicians & other professionals partnering to provide leadership and foster excellence in out of hospital emergency medical services.
2680233564,1994,1402,3637,31,maiadorsett,"Mom of three, EM & EMS Physician and #EMS Educator in upstate NY.  She/Her. #WomeninEMS #FOAMems"
2491811912,473,455,2168,11,anulukemd,"Emergency Medicine, EMS, views are my own"
4775584878,6579,4954,38292,43,NoobieMatt,Forged @tamingthesru | Professor & PD @MayoClinicEM EMS Fellowship | Toxicologist @MNpoisoncenter | CME Editor @AnnalsofEM | Officially not notable as of 42023
31391040,285,1372,7231,1,Farzad_555,PGY1 in Family Medicine! Video game player and joke teller extraordinaire! #savepalestine
1433554443023179777,447,704,526,1,UbenthiraP,Hematology & Oncology Postdoctoral clinical research fellow at @Clevelandclinic. ECFMG certified. 🇱🇰 🇺🇸 #Match2024. Interested in Internal Medicine.
1415881215048044547,3562,4749,2533,4,AmericaDoctors,A community to build a network👨🏽‍⚕️👩🏻‍⚕️| Mentoring Latinx & IMGs pursuing USMLE | #tweetorials Reducing Disparities in Health Care. DEI ambassador 🇺🇸
1396550476775268354,2150,0,18499,2,Match2022_bot,"I am a bot that re-tweets posts with ""#Match2022"". Not associated with the NRMP or ERAS"
2193157232,826,218,10506,0,jamilmshahi,"IM PGY-2 @OUHealth - KEMU Alum - Sanity over Vanity
#PulmCritAspirant  #Pulmonology #CriticalCare #MedEd #MedTwitter"
287750859,945,1100,10608,4,monicadonicaMD,"Geriatric Medicine fellow. Interested in primary care, health disparities, and medical education."
1298639133720686596,138,210,378,2,smhs_tlas,"Instructional design and #FacDev around effective teaching, curricula, and education scholarship for #UNDSMHS. #UNDProud #SMHSFacDev #TLASTeachingAcademy #MedEd"
46243393,1169,1724,4232,31,kzwarick,"Certified Assn Exec for natl medical assns. for 30 years; official member of @ForbesCoaches, @ThinkStatice founder, wife, mom & Red Sox fanatic."
708233816,9723,2095,13162,239,HeartDocSharon,"Cardiologist, Echocardiographer, Mom, marathoner, grape-grower, Dalhousie Univ Prof Medicine, Mayo Prof Emeritus, President @CSEchoCa, Chair NS @HeartAndStroke"
906167105808211968,2690,583,915,16,SickKidsCCM,Department of #CriticalCare Medicine @sickkids. Training the next gen of #PedsICU leaders. Opinions/RTs are not endorsements by SickKids.
4281582505,389,375,977,1,surgwise,Using #iopsych selection science to help programs identify best fit candidates for medical & surgical careers in a fair and equitable way.
1313592490658803719,390,669,534,0,eil1_g,"Clinical Research Fellow/PhD Hopeful, Edinburgh Interested in human factors, NOTSS, coaching & surgery. Anatomy. Happiest in the sea, on the hills. Views=My Own"
2159628207,2347,748,4157,44,dougsmink,"Surgeon, surgical educator, dad, husband. @FaulknerHosp @BrighamSurgery @JSurgEduc"
721763719726764035,8805,290,732,78,JSurgEduc,"The Journal of Surgical Education is the official journal of @APDSurgery, with publications relevant to #medicalstudents, #residents, and practicing #surgeons."
1022883818,6186,2435,15907,38,radiotherapy_uk,Standing up for vital cancer treatment.
2327923766,1124,2524,20723,63,GabpiccoPicco,"I am a palliative care physician . Internal medicine MD  . Ex médico MSF.
Atendre d’una forma humanista a persones vulnerables."
368389138,1739,2912,10218,8,Tazzy_devil777,"▪️Team Leader DSN @UHNM_NHS ▪️Msc Diabetes
 ▪️Director @DSNforumUK ▪️@QiCprogramme 2021 winner x2 @_diabetes101"
27296693,3455,2602,18338,15,DrRajivsankar,MBBS FRCP FESC FHFA PhD #heartfailure Cardiologist @LivHospitals AdvancedResearch Scholar @NIHRResearch #LFC #YNWA #renalcancer survivor #vegan Tweet=my opinion
1388070680013332485,4,88,256,0,izyan_md,
907324545329192960,634,700,3582,7,DrSharathS,"Cardiologist, Advanced Cardiac Imaging Specialist, #cardiacMRI, #CardioOnc #themagnetisalwayson secretary/treasurer @ACCMinnesota"
624134594,1304,723,705,6,LunaGargani,"Cardiologist, clinical researcher, lung ultrasound pioneer. Mum of a son and a daughter, wife."
830102078320152576,3447,943,14955,23,AmarPut,"National Advisor |EPCA winner|QiC award DIADEM| @MRCPUK|@BrJCardiol|Diabetes Consultant- older adults,dementia,cardiovascular |med ed @GoggleDocs| tweets my own"
715302869436473344,16656,5973,47102,191,DrToniyaSingh,"#Cardiologist wife,mom,daughter,sister,friend #ACCWIC ,Optimist,Avid Reader,Daily Learner,World Traveler #SoMe #faceofcardiology #Cardiotwitter"
97376117,3769,1448,10551,18,docbhardwaj,"AHF/Transplant Cardiologist @UTHealthHouston #SoMe Editor #JACCHF #JACCAdvances ; EB- #ASAIO, #JCF. Tweets - my own, not medical advice; RT🚫Endorsement"
1133220998239723520,427,201,4254,5,MacHeartFailure,The official Twitter page for McMaster Heart Failure Education. Tweets our own.
283486333,13405,1160,99953,423,rafavidalperez,#Cardiólogo #Cardiologist #somosCHUAC/#ACVC_ESC @escardio Board /Associate Editor #JACCCaseReports /#EHJDigital #SoMe / Tweets are my own
3180083620,14799,1536,19745,106,JGrapsa,Consultant Cardiologist - Chair TF women in CV imaging #EACVI - Tweets are my own opinion#
908844863407427585,15175,1958,37493,133,hvanspall,Assoc Professor Cardiologist @CIHR-funded Scientist. Alum @HarvardHSPH. #HF #RCTs #ResearchMethods #ImplementationScience #DataScience #VICTORY-HF #PACT-HF
736198697009221632,1956,657,2385,14,acapt2,ACAPT is a component of the APTA with a purpose to advance the enterprise of academic physical therapy by promoting the highest standards of excellence.
1150143374810374144,410,97,6772,1,DetchouDon,
1245176320755208193,683,2013,2565,4,pauliusmui,🩺 #familymedicine resident 🤓 @tablerounds 🥑 @avocadodoc  📚 @VCU ♥️ #MedEd
2573200441,2910,1811,25784,30,sudhapjay,"Prof - Trauma/Acute Care/ICU/Global Surgery via Penn/UCDavis/UCSF/LSHTM/BWH/HMS/VCU/Utah, mom, wife, explorer, reader, doer, learner, pvt pilot, IFR student"
1365016837642149890,298,94,317,3,uw_GIHep,"Official Twitter account of the University of Wisconsin Division of Gastroenterology and Hepatology, part of @uw_medicine. RTs, links ≠ endorsement"
1449564558876561414,407,731,715,2,PSchererMD,"Nuc Med Physician. Radiologist. Section Chief #NucMed, PD of #NucMed Residency @VUMCradiology. Educator. Speaker. Musician. Tweets/views my own. Not med advice."
1289246655745798144,8364,83,1655,84,AmJGastro,"Official journal of @AmCollegeGastro #RedJournal Co-EICs: Millie D. Long, MD, MPH, FACG @mlongmd & Jasmohan S. Bajaj, MD, MS, FACG @jasmohanbajaj"
53444036,4143,980,1962,54,WalterChanMD,"Director, GI Motility / Clinical Research Education @BrighamGI @BrighamWomens | Associate Professor @HarvardMed | @WUSTL @WUSTLmed @WashUIMRes @HarvardHSPH alum"
840085083973328896,2836,294,1676,25,BrighamGI,"The official Twitter account of @BrighamWomens Division of Gastroenterology, Hepatology and Endoscopy. @HarvardMed"
489662525,2268,1796,7275,12,EISSEM,"FY3=FREE!🩺 ADHD 🎓MSc Neuro,BA Psych, MBChB, DTMH- loading. What's next, hire me?!"
138580724,3495,1846,11067,67,cabanam,"Professor & Chair of Pediatrics at @EinsteinMed & @MontefiorePeds studying #asthma, #probiotics through #clinicaltrials; RTs and links ≠ endorsement"
312159719,1909,1248,2482,54,JonSAndrewsMD,Pediatric and Adult Cardiac Anesthesiologist | Former Army Green Beret | @Cubs fan | @DukeMedSchool @UCF @SIUC alum | Tweets≠med advice
2187158167,15217,3411,5202,150,CJA_Journal,Canadian Journal of #Anesthesia (Journal of @CASupdate & @critcaresociety) #AnesthesiaImages #AnesJC • #CASIEFcares #CASAM2022
73431502,3161,271,4112,79,ucsfpharmacy,"We deliver exceptional pharmaceutical research, education, patient care, and service"
1144807131708715008,2398,1678,3494,18,GIDrDon,"Interventional Gastroenterologist in the East Los Angeles area with a passion for underserved subspecialty care, mentorship, and learning.🇵🇪"
569750202,4375,545,3440,61,dukeemergency,"Duke Department of Emergency Medicine: Care for all, when it is needed most."
877714558063964166,2136,4288,20814,15,alimkakeng,"Glass Half Full Professor of EM @dukeemergency 🚑,♥️, 🧬research; ✝️, from yinz to y'all, tweets=like, just my opinion, man."
2832054442,3684,1731,3240,37,JohnPurakal,Emergency Medicine @DukeEmergency | Assistant Professor @DukeMedSchool | Founding Editor @SocialEMpact | Health Equity | Health Policy |
18221144,3381,4998,96541,217,GloriaMiele,"Trainer, #MedEd, exec coach, self-care and leadership enthusiast, ClinPsych PhD. Marcher since 2017. Equality, justice, intersectionality for all. She/her"
4706710882,1142,863,28743,28,BuddenFlorence,"Nursing Instructor, MH Nurse, Past President CFMHN Past President SSC,Past Co-chair CAMIMH,Chair SSCF Believes in recovery! Always be kind!"
128651269,3684,1068,4229,103,ACPM_HQ,The American College of Preventive Medicine is a professional medical society dedicated to disease prevention and health promotion.
1275520331277570052,1559,1031,2006,1,InsideCdnNurse,"New articles every week to support your nursing practice. Tweets/RTs/Likes≠Endorsements
Nouveaux articles chaque semaine pour appuyer votre pratique infirmière."
1354225845708201984,2214,227,22420,6,HealthDotInc,"Hey I'm Rob Konrad, Healthcare CEO from Switzerland (https://t.co/GXoErTs8A2) sharing industry insights and my personal health journey. I'll help you to get & stay healthy."
1338738921300054019,2,42,10,0,AkhileshThota,"General Surgeon Hyderabad, India. Interests: Plastic Surgery, Transplant Surgery & Regenerative Medicine"
1434260065,1939,2424,1739,29,SonoSim,"SonoSim, Inc. is dedicated to improving and transforming medical care by serving as a global leader in ultrasound education and training."
501798202,856,280,795,15,martimianakis,critical scholar deconstructing governmentally effects in health professions education @theWilsonCentre @Sickkids hospital and @UofT
368246456,73,275,2039,1,AshrafShehatah,
2760489792,1944,1302,1582,23,emolloy1,"Associate Dean, Learning and Teaching, Faculty Medicine, Dentistry and Health Sciences. Professor, Department of Medical Education, University of Melbourne"
3992353274,3504,4005,13291,192,HeWantsTheMD,☤Notifications ON! Medical tweets!EMail HeWantsTheMD@Outlook.com for advice #Leadership.Aspiring to be an inspiration for others to follow! #FOAMed #MedEd #HCSM
17265432,46299,88,12146,267,firstaidteam,Your prescription for #USMLE success - #LoveHowYouLearn - https://t.co/gIsFbpY8T4
778380368072146944,207,62,229,1,ScholarRx,
1173065415297290240,59,187,56,1,jenny_connell1,"@VUMedicine M4 - Anesthesiology Applicant - Critical Care, Global Health, Advocacy - Dog Mom - 🧘🏻‍♀️&⛰ all views my own"
16163247,1104,782,2232,30,marctriola,Associate Dean and Institute Director @nyugrossman.  I focus on data-fueled innovations in health care and #meded.  Tweets are mine. https://t.co/nlAvoHan3I
2821544049,1117,2195,2151,1,SandraCordovaMD,🇪🇨Ecuadorian| PGY-1 Internal Medicine  @montefioreIM | MD @lacentralec | Former Research Fellow @MayoClinic  👨‍👩‍👧‍👦🐾🌏
919994318336733185,3891,3299,10878,41,AndreaAnampaG,"🌈🇵🇪 @RoswellPark Rsrch Ass • @UNMSM_ • @CPsolvers, @TheDEIShift & @HemOncFellows Team • @ASCO, @JCanSurv & @AMWAdoctors Social Media #ASCO23 #Match2024"
968513737912090627,413,208,924,1,YCalili,Assis Prof of Neurology. Neuromuscular Doc. Neurophysiologist. Richmond Mag TopDoc. Educator via @Penn @PennGSE Patient Advocate via #PALF @AANmember
626954772,1691,534,1317,16,AdrianGelb,"Prez@wfsaorg,🇨🇦, anesthesiologistUCSF, committed to improving Anesthesia Globally, enthusiastic traveller.Tweets my personal views @UCSFAnesthesia @ucsf_CHESA"
1448475710,261,227,13526,4,RazanKhanom,من كوكب نبتون ☯️
1704771349,16478,5105,6733,101,ProfMarkTaubert,NHS Consultant & Palliative Medicine CD @VelindreCC @CardiffUni School of Medicine  National Lead Advance Care Planning NHS Wales ★ #TalkCPR ★Bowie⚡🇩🇪
1105166953159774213,1888,1518,1942,10,PathologyHUVR,"Cuenta oficial de la Unidad de Anatomía Patológica del @HospitalUVRocio.
#SomosHUVR 
https://t.co/vOckwPyEYe…"
88953978,3146,4948,111418,62,poximuz,"Anestesiólogo Intensivista y Regionalista, profesor de POCUS y otras cosas, intento de cocinero , de izquierda MD"
367583526,2752,1890,5135,34,AlanaFlex,🇨🇦Anesthesiologist @providence_Hlth & @ubc_anes; President @SNACCneuro; MBA @rotmanschool; #equity in #medicine
1392870162550992902,4526,1730,1934,20,SammyWinemaker,"Palliative Care MD, Co-Host @waitingroomrev 🎧, Assoc Clin Prof @MacPalCare, Advocate +ve change in healthcare, own views, stories changed, IG sammy.winemaker"
546673248,212,415,4279,0,jcfaverio,Médico Anestesiólogo y escritor aficionado
1296891026041430019,3460,2675,24273,33,nucleololailo,Pathologist at  Hospital San Pedro
274790161,236,139,584,10,grerma99,Canadian. Tech sector veteran with global network. Avid reader of history and geo politics.
479401041,5312,2801,19984,55,tlabiano,"Wife,Mom #Pathologist 🔬💟 #Cytopath MIAC #BreastPath #Pulmpath 🫁  Hospital Universitario de Navarra|Pamplona|Spain."
1188489266042736641,1924,1638,4651,14,A_CT_SimMDJD,@OSUCCC_James #RadOnc | @ARRO_org Immediate Past Chair | @MoffittNews | Double Hoo @UVAMedAlum/@UVALaw | @WashUAlumni | @PhillipsExeter | opinions=own
750168834892496896,2237,1182,14595,9,MarkBagnallSurg,"Colorectal Surgeon - #hellomynameis - compassion, empathy, integrity - proud NHS - loving husband - LGBTQ - he/him https://t.co/D6mFgjXLjj"
3812141661,1280,1977,7727,57,drsuzdonnelly,Deluded Strictly-Dancer &Golfer. Rheumatologist. Assoc Dean UCD School of Medicine. Opinions mine not theirs. RT not endorsement. Probably way too verbose to Tw
40964106,10167,6818,45942,139,drruthmitchell,Paediatric Neurosurgeon | @IPPNW Board Chair | @TheUbuntuLab Board Chair | @ican_australia Board Member (2017 #NobelPeacePrize) | #NuclearBan #neurosurgery
584920384,3495,2841,7984,19,aimeecharnell,"GPST2 #teamGP trainee in PGY11 after my time as a surgical reg
🎩 Army Reserves Officer 🎩 Submitted MedEd PhD (viva next) 🎩 Lecturer"
1181271932777439233,112,101,183,0,WithElentra,"The complete platform for health sciences. Know exactly where, when and how you teach and assess your learners.

LinkedIn: https://t.co/VKtl9bYh4M"
57780038,85,109,742,0,papafinney,PC for Peds Epilepsy fellowship and assistant PC for the Child Neurology residency program at the University of Colorado. Colorado Sports fan.
2872266332,3060,2283,4904,42,drjenniferbest,Working for health @HarborviewMC @UWMedicine + for residents @UWGME. @MacyFoundation Faculty Scholar. Be the person you needed when you were younger. #belonging
196594796,5551,523,2956,64,CASUpdate,"Since 1943, the national specialty society for anesthesiology in Canada. #CASAM2023"
52477906,2400,2760,5957,14,ChrisGeeOrtho,"NHS Scotland Orthopaedic Surgeon ⚕️
Knee, hip, sports injuries ⚽🎾🎿
Medical Education 🎓
https://t.co/fTrkkdzZIL Author 📚 @ugtmedicine
Views are my own"
40021378,641,3154,3365,6,Zoey_beta,Anthro PhD Candidate@UIC. Rsch= #DocsWithDisabilities advocacy (IRL & on #MedTwitter) challenging biases in biomed. मैं कुछ हिंदी बोलती हूँ। Killjoy.
1121091885802635266,734,528,57525,7,KuHappen,I pull & commit to push Innovation.
726065930455908353,6606,110,464302,3097,caring_mobile,We want you to find the best digital health strategy! Find all news around #eHealth and #mHealth here!
1269468348691046400,1698,1622,7114,12,LKRConsulting,ΑΦΑ #DoubleCaneTrojan 🙌🏾✌🏾 PGY-2 @jmhmedpeds Servant Leader helping people feel good & do better. Founder of @PreMedFinesse  #Giant #BIM #MotivationalHealer
91156451,8159,4061,10043,153,GoldFdtn,"Nonprofit championing humanism in healthcare for patients, families, clinicians, students, everyone | Home of Gold Humanism Honor Society & #WhiteCoatCeremony"
1668647840,40466,36962,50798,352,HopscotchHelp,Need help using @HopscotchSocial? Tweet us here or check out https://t.co/8zaPhTWiGQ for how-to's and answers.
869848639987884032,890,1000,14348,13,rheumarhyme,💡in the dark #rheum in need of light👩🏻‍⚕️. health informatics grad student 👩‍💻. i should be #日本語を勉強中 but 🐋쿵짝짝🎵. hoomama to 🐢🐢🐕🐕
2335888050,1967,1184,1396,18,KilianMD,"#Rheumatologist, board-certified physician, researcher, patient advocate, educator & associate program director #rheumatology fellowship at @SLUcare & @SLUSOM"
15478478,4526,4286,7624,94,alhkim,"Founder/Director @WUSTL_Lupus @WUSTLMed | Assoc Program Director @WUSTL_Rheum | Chief Medical Officer @KyphaInc | Complement, Lupus, & @COVaRiPAD | #HCQbrigade"
1314026474912002050,1140,1017,981,10,BichileT,"mom,rheumatologist,VP @PaRheum, local leader @AWIRGROUP,#ACRambassador, #ACR22 Tweets#medical advice"
2974964297,1744,1058,2154,17,DavidLeverenz,Rheumatology fellowship PD at #DukeRheum. Alum of @VUMCMedicineRes. Crazy about #rheumatology. Creator of #RheumMadness. Views mine.
536020800,508,990,461,6,dr_akhanna,Advocate for Gamification in Medical Education & creating novel Medical Escape Rooms | Rheumatology Fellow @dartmouth | Int Med @ubimresidency I🇨🇦🇺🇸🇮🇳
2816784923,24700,118,4575,258,ALiEMteam,Official account of the Academic Life in Emergency Medicine (ALiEM) educational organization and ALiEM University (https://t.co/3zj5A27Np9)
1020633085,742,3316,1859,4,DocCaribe,Student Physician MS4 🩺 Serving the underserved @UPSTATEMEDICAL #USMD Aspiring Dermatologist #medicine 🇯🇲 🇺🇸#dermtwitter #1st gen #813
2742620165,1838,657,10990,12,DavySRan,Queer 1st gen HoH Cuban Jewish Doctor | Trans Health Expert & Activist | Artist & Writer | A+ Dog Cuddler | Let's be the good we want to see. They/Them/Elle
447502927,489,1133,4136,2,alex_daleks,MPH • M2 at @tamumedicine • health equity & justice • @UHouston '19 @tamu_sph '21 • he/him • 🏳️‍🌈
2794736177,735,1331,2333,46,TheAPHC,The Academy for Professionalism in Health Care. Please visit https://t.co/awGzxEcmQX for information on upcoming webinars and conferences.
1361505573477380099,1039,359,2767,15,EbmShibanyan,総合診療医。エビデンスと現場をつなぐため、EBMを学んだり教えたりしています。総合診療/EBM/プライマリ・ケア研究/緩和ケア
19193219,274,309,638,0,michaeldmccann,#Hospitalist @vumchospitalmed #medpeds #MedEd #HealthSystemsScience | Tweets are my own | #mufc & #NashvilleSC fan | Founding owner of @aimedintentions
3407323666,62,110,971,0,drzhelnov,"For each question, the appropriate response method is evidence synthesis. This is my own opinion as all my tweets are. I believe in AI, Web3, and @WriteInStone."
