user_id,username,description,class,Medical_professional,Advocate_Activist,Educator,Researcher,Job_Posting,organizations,Government,Miscellaneous
23663116,judith_graham,"Health reporter interested in aging, health policy,  medical news. Proud mom of two amazing people. RTs don't constitute endorsements.",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
833325736576561152,JBailasan,"An Arabic Poet, Editor & Proofreader | Freelancer | 𝔼𝕒𝕣𝕥𝕙-𝔻𝕖𝕗𝕖𝕟𝕕𝕖𝕣 | Inequality-Fighter | R¹ Psychiatry | #INFJA | Living ć #Migralepsy | الحمدلله",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
971592975548649472,AsocPanaPatolog,Cuenta Oficial de Twitter de la Asociación Panameña de Patología - División Panameña de International Academy of Pathology #Patología #Pathology,Organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010119546315984896,DrTomCon,"Nephrologist, father, gardener. Interested in genetic medicine and phenotyping. Own views etc.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373399673,WavelengthComms,"UK's leading, award-winning #Surgery + #Healthcare PR agency - fearlessly led by @TingyS.  AKA Scalpel Central, obviously. Your #JournoRequest is covered.",Organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920441505,SoftTechHealth,SoftTech Health’s powerful online document management software helps #healthcare orgs improve patient safety and care while meeting #compliance goals faster.,Organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579678941,drjyin,Always happy inverted at 15000 ft. Cloud lover. Dweller on the threshold. Personal views only @RACSurgeon #scalpelsisters #urotwitter,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27664379,karlsteinberg,"Nursing Home & Hospice Medical Director/CMO, immediate past president @AMDApaltc, President National #POLST. Dog Lover, Scuba Diver. (Lousy) Guitar Player 😎🌈",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242466347310702595,AoMRCTrainees,"The @aomrc Trainee Doctors' Group | Executive: Chair - @PathologyHouse Vice-Chairs - @dan_wilkes, @hannahbaird88, @_JoshBurke_ @alittlemoa",Organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768982032604995585,SLBaldry,Still trundling 💜,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378157220,DrJamesGlasbey,Dad 👶🏼 General Surgery SpR @SWBHnhs @uhbtrust. @NIHRcommunity ACL Global Surgery @NIHR_GSU @RCSnews. Clinical trials & collaboration 🌍,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100121305,sophisticateded,surgeon,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789371006020358144,shpatho,"Oral pathology student 📔
Doctor of dental surgery, 
Master degree in oral and maxillofacial pathology, 
self made pathologist",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720314582305083392,ArchivesPath,"The Archives of Pathology & Laboratory Medicine. An official publication of @Pathologists. Celebrating 90+ years. Editor-in-Chief: Alain C. Borczuk, MD",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1200786823339028480,LindsayAMilroy,BSc MD FRCPC | Neuroradiologist @westernurad | Former #NeuroRad Fellow @UofTMedIm | Grad of @uOttawaRad @DalMedSchool @DalScience | Opinions my own,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337168023921127426,StanfordGenSurg,"Division of General Surgery at Stanford.
Bariatric/MIS, Colorectal, Surgical Oncology, & Trauma/Acute Care Surgery
Research — Education — Patient Care","Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
823226331076952064,RoittoHM,"MD, PhD, Geriatrician @helsinginsote. Researcher @THLorg | Clinical teacher @helsinkiuni l @EAMA_eu member #brainhealth #lifelonglearning Small Acts of Kindness","Medical professional, Researcher, Educator",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1396207087,BelindaSetters,#delirium #geriatrics #frailty #healthequity Tweets are not medical advice & do not reflect views of my employer/affiliates. @RacingLouFC. she/her/hers,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194080447,StanfordSurgery,The official account of @Stanford's Department of Surgery,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210661064,lianefeldman,"Professor and Chair @mcgilldeptsurg, surgeon-in-chief @cusm_muhc, MIS/General Surgeon, Past-president @sages_updates interested in improving surgical outcomes",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875697800683675648,UoMVascSurgery,News and Information from the Vascular Surgery Training Programs at the University of Michigan.,Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3029120793,dashk2004,"Curious Human, Compassionate Geriatrician, interested in Integrative and Alternative Medicine, Northwell Health",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136103275172900869,AshleySpannMD,"Advanced/Transplant Hepatology Fellow @VUMC_Liver | Clinical Informaticist | @IMResidencyDuke trained. ΔΣΘ. Research: CDS, Predictive Models, LT. Tweets my own","Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6754582,HJohnson2FSD,currently Dep Dean EoE. prev consultant urogynae and obs . Passions: education ( partic foundation and social justice in training ) veg growing.,"Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
339582343,MedTeachJournal,"Medical Teacher is the journal of AMEE, an international association for medical education. Views expressed here are not those of Taylor & Francis.",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1241472324257214465,Abdi_Abdullahi_,M.D @ UCSF | MPH @ John’s Hopkins | Views are my own,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121894409048662017,TheDr_Rich,"UCF & VA IM Faculty, all things MedED. tech & innovation in MedEd. DEI advocate, Addiction Med, Simulation/POCUS! GoKnights! Husband, new dad, D🇭🇹 🇺🇸 🇩🇴","Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
383835408,drcavitale,"Geriatrician and Palliative Care doc; Director, Geriatric Medicine Fellowship Program, University of Michigan - views are my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702567409576710144,MarylouWittenb2,Retired Registered Nurse and former Trauma Nurse Specialist,Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54093098,adam_c_winters,Transplant hepatologist @MountSinaiRMTI / @MountSinaiLiver. Co-founder @LiverFellow.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008799943312715777,NnekaUfereMD,Hepatologist @MGH_GI Alum @MGHChiefs|@MGHMedicine|@WUSTLmed Goal: Increase healthcare system empathy for patients with cirrhosis #palliativehepatology #geripal,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120838774378909697,MLRobertsonMD,"she/her | Asst Prof & APD @JHGeriatrics | #homecaremedicine | #ThisisGeriatrics | mama & wife | Baltimore, hon | @mymorningjacket superfan | Views are mine.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54894753,kimwadedc,"Advocate for all families, adults & kids. Champion for civic tech. Tweets my own.",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
990303491854884864,shanothiya,Geriatrician/Assistant Professor🩺 🏥 MD FACP FRCPC. @WVUMedSchool @McMasterU. Alumni of @MayoClinic @RutgersU @StgeorgesU @UWaterloo. #lovegeriatrics.🇨🇦🇺🇸,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192435793,ChoiceinAging,"We're a nonprofit offering a variety of programs to help elders & people w/ disabilities stay independent, with dignity, and in their homes. #JoyKnowsNoAge",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
525617926,HowardTLeeMD,Tzu-Hao Lee (He/Him) Txp Hepatologist/Asst. Professor @bcm_gihep #HBV #HCV #LT #HCC #MedEd #DEI @RainbowinGastro🏳️‍🌈Alumni: @Duke_GI @IMResidencyDuke #Taiwan,"Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
833016810249342976,mrcouso_myriam,Geriatra,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337188440140619777,morganhealth__,Boutique #Healthcare Consultancy.  Formerly @deloitte.  @Cubs fan.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597296290,UnaMakris,"Rheumatologist, #Aging research. Dallas VA #hsrd #UTSW. Improving outcomes most relevant to older adults w #mskpain #GeriRheum","Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1313195683,Stones__,Irish Nephrology SpR.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396173321373368326,GastroRTs,I’m a friendly bot that will follow back and retweet everything #GITwitter.,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1258355988,Lm_solberg,"Implementation scientist, Geriatrician, Educator, and Innovator. A proud veteran caring for veterans. Geriatrics never gets old! Views are my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732281412020273157,LeeLindquistMD,"Geriatrician, Chief of Geriatrics at Northwestern University, MBA Kellogg grad, Research focusing on helping seniors successfully age-in-place. Go Cubs!","Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96495126,geri_doc,"Clinician-researcher @UCSF Geriatrics. Director, UCSF Older Americans Independence Center.  Passionate about improving quality of life for older persons.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36113385,ArpanPatelMD,Hepatologist/researcher @UCLAHealth and @LosAngelesVA. Product of: @MountSinaiLiver|@dgsomUCLA|@PennMedicine. Promoting #palliativehepatology. All views my own.,"Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1212869187867013120,ChitraHamilton,👦🏻👶🏻mom. 👰🏻@JohnMHamiltonMD. Geriatrician @bswhealth_templ. Geri alum @hopkinsmedicine IM chief @oumedicine. @TAMUmedicine ‘15.🇮🇷🇺🇸 VMO,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352182429,amymyork2,"Executive Director, Eldercare Workforce Alliance  EWA, group of 31 national organizations, addresses current & future workforce crisis in caring for an aging US",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1008752138124779522,rochgerionc,"Passionate about care of older adults, especially those with cancer. Passionate about mentoring. Editor-in-Chief of the Journal of Geriatric Oncology.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33076821,nlundebjerg,"CEO of @AmerGeriatrics, the home for health professionals who care for us all as we age. She/Her/Hers. Opinions my own. Avid photographer, toddler birder.",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1192094131549544448,mahad_minhas,"Every yr: 3K+ US MD/DO #unmatched, 8K+ total. Gen Surg P @ Umichigan. Radiology PGY3. Advocate for unmatched doctors.  #ReformMedEdNow",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30717252,AllysonVarley,Director of Implementation Science and Engagement @hrcrs_ep; #hsr and #impsci @VABIRMINGHAM & @uabnews. Views are my own.,Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
827164681676668929,JSG_54,"Advocate for individualized treatment of high impact Chronic pain. Seeking to discredit PROP'S,CDC guidelines,CDC & CDC Foundation.",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
464056843,StefanKertesz,"Physician/research in primary care, homelessness, addiction. Professor, UAB. https://t.co/OKBizUZxGC… Opinions=mine","Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1276994482072956929,UrgenciasV,"Servicio de Urgencias HCUV
#EspecialidadMUE #EspecialidadEUE #EspecialidadUrgenciasYA",Medical professionals,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579220477,RymanAnCritCare,ICU doc. /Worrior of everyday life…    LIFE is a school of HUMANITY. So study - teach and finally Let it go..👌,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926599323600556032,martinbobbie4,Occupational Therapist  ✨ Outreach @thesexmed  ✨ she//her 🌈,Medical Professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351262432,SaulWeiner,"A physician trying to face tough challenges in health care quality and performance, with an eye towards the broader context, particularly the patient's.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280232704097824771,CQMSA_National,Canadian Queer Medical Students Association 🏳️‍🌈 Association Canadienne des Étudiant∙e∙s Queer en Médecine,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1141708953539231744,KerryWilkinsMD,"@MassDMH Western Area Child Psychiatrist | @UMassPsychiatry I School & Systems Consultant / Lecturer I #art I Twt/RT not med advice, endorsemt, employer opinion",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327365747673239553,MoriahMurrayDO,PGY-1 in rural/full-spectrum family med 😎 ᛫ she/they ᛫ views = own and not reflective of my institution ᛫ opinions ≠ medical advice ᛫ RTs ≠ endorsements • 🌈♿️,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060278863874478080,NoConversionCA,"Canada's grassroots, nonpartisan, nonprofit coalition fighting to end conversion practices. Amplify survivors. Protect 2SLGBTQ+ people. 👇🏽 #NoConversionCanada",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
994188595442446336,southswampwitch,Your Friendly Neighborhood Non-binary trans enigma|Amateur witch|Gamer|Writer|All-Around Crybaby|They/Them|Level 27,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1236836640,SelRobertson,GPACF,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727151717889007616,sdorodgar,"#Leadership #Innovation #MedEd #Diversity
PDF @CIRC_MGH @Broadinstitute
Alumni @MIT @UofT @Yale
#ML4H #precisionCV #Carotid #Retina #dicom",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
192463460,camillewebb,Infectious Diseases. Tropical Medicine. LGBTQ health. Maternal and child health. She/ her. 🇵🇪 @PittGIM/ @UTMBProvost/ @TropicalesUPCH/ @CayetanoHeredia,"Medical Professional, Researcher",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
327015297,ParivashSanders,#FamilyMedicine “Birth to Earth” Physician👩🏻‍⚕️🐙 💛 50% of @FMstudent 🤓 She/Her. 🌵AZ to CA 🌊 #PrimaryCare #MedEd #Abortion #FamilyPlanning #FMrevolution,Medical professional / Advocate/Activist,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1381759356555948036,Angela_Ai_,"She/her 🏳️‍🌈 | Health disparities, LGBTQ+ rights, social justice. | #AsianAmerican #BLM #FreePalestine | PGY2, aspiring onc, #FlorezLab | Views = my own.",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1242794258840641537,topper_v,GenSurg PGY1 @ CooperU Hospital // nasty woman (she/her) // cat mom // aspiring trauma & crit care surgeon,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384277247662592008,allison_sexton_,"MMC Post-Bac Alum 🏳️‍🌈 MSPA Mentorship Team 🏥 ED Scribe
NC born & NYC based, Professional Dancer, Wife, & Cat Mother of 2
All opinions are my own",Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
849569988,doctoRoblivious,EM residency program director @umichiganEM. Intolerance and racism will not be tolerated. #BLM. 🏳️‍🌈🏳️‍⚧️ Ally. Ultrasound! Views my own. NOT MEDICAL ADVICE.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770673073037144066,rrkolker,"they/them | pgy2 @brownmedpeds | md via @brownmedicine | @smithcollege alum | @thecribsiders producer | health, justice, med ed | all views my own",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45747365,ZohrayTalib,"professor, dean, internal medicine doc; driven to advance global health through health professions education & community engagement.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828782821502246912,k8ie_jayy,She/her 🦘OMS2,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23278923,BonkyMoon,"Amateur photographer, RGB addict, wife, mother. T2D. Alcohol-free.
💍@Kitschbetta🦔

Alt for moots: @bonkymooner",Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
970419265399590912,kedss46,"#BeKind
in continuous following jail",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1334177499920601098,KeeleyNewsom,plastic & reconstructive surgery PGY0 @ucsd_prs || idahome || LGBT+ representation,"Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
713100757122166785,NotVaricella,PGY-1 @UCSFBenioffOAK • Cat Mom • Class of ‘22 @nymedcollege • Married to Emma Watson in another life • she/her • 🏳️‍🌈🇭🇳🇵🇷,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398492174,MollieMarr,"she/her, PGY-0 @MGHPsychiatry @McLeanHospital. Tisch Theatre & @OHSUSOM Behavioral Neuro alum. @mirzayanfellow ‘22, bibliophile, plants. Opinions my own.",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230317592658763776,DrOBrienMD,he/him | pediatrician | advocate | South Carolina | 🌙🌴 Join the fight for @Their__Future #TFOV 🚀,"Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
198632970,wussyfop,"nurse practitioner, trans health, amateur renovator, feminist birder with a bad memory (they/them)🏳️‍🌈🏳️‍⚧️","Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1701434144,rahimkachra,@HGSE TIE '15 | @UCalgaryMed '10 | @queensu '03 | @HarvardMacy Scholar | Specialist in IM | Director of Teaching Innovation | Tweets personal,Educator,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106216127,OteroDPT,"DPT, lymphedema therapist, dog lover. She/they. 🏳️‍🌈",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547087626,almalytic,"they/them 🏳️‍🌈 |
UBC med 2026 |
trans healthcare, human rights, empathy in science.",Advocate/Activist + Medical professional,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
965366246,DrHowardLiu,Psychiatrist. Dad. Chair @unmcpsychiatry. #HeForShe #MentalHealth #Leadership #Equity #AAPI #AI. Tweets don’t represent @unmc @Nebraskamed @APAPsychiatric,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047773238,reece_nguyen,#Peds #Anesthesiologist @StanfordAnes • @PediAnesthesia National Chair of #DEI • @Inside_TheMatch & @MSPA_National Nat’l Advisor • 🏳️‍🌈 Doc • 🏳️‍⚧️ Ally,"Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468657458,GeolaniDy,👩🏻‍⚕️Gender affirming surgery & community-centered research @OHSUUrology | TRANS-ARC 🏳️‍⚧️| @uroforequity | Views=own,"Medical professional, Advocate/Activist, Researcher",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1125989142251343872,connorrbennett,"PhD candidate at U Toronto

he/him",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1092961461087932416,mcsnyder03,"PGY-2 @mghfc | Advocacy, MedEd, LGBTQIA+ Health Equity | Mom | She/Her(s) 🏳️‍🌈","Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68582610,ACthelight,STIs/ID & community | @CUEpidemiology alum | they (en) il/ille (fr) | 🇺🇸🇲🇬🏳️‍🌈 | opinions mine,Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
902563758316412929,maes_z,(he/him) M2 @UchiPritzker * Biology & Law @UofMaryland 2020 * kindness first* 🏳️‍⚧️ 🏳️‍🌈,Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1387860882944839688,jillschneid,MPhil Medical Anthro student @uniofOxford | MD student @McGillU 🩺 |  Founder @thesexmed | (she/her) 🏃🏻‍♀️⛰ 🌈,Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1349078928145707011,thesexmed,A comprehensive sexual health education platform for healthcare practitioners and trainees.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069338167696924672,mamaria_b,To thine own self be true she/her,Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
873287295180394501,philapagos,"Narrative Medicine, Uncle Iroh wannabe, and Sailor Guardian ⭐
~🍵~
He/Him",Miscellaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1185955903176167437,KeiMD,Ed: @ClaflinUniv1869 (🔺) & @UofSCSOMG Alumna. PGY-2 @OHSUurology. #1stGen. She/Her(s). #BlackGirlsDoSurgery. #MentorsMatter.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401655903133134855,queersurgeon,Queer 🌈 2x fellowship Plastic Surgeon|Asst Prof @ohsusurgery @ohsuurology |Gender Affirming+Nerve Surg|Activism|No Med Advice|Views Own queersurgeon@gmail.com,"Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1073591538939322368,PallMedON,Section of Palliative Medicine at the Ontario Medical Association (OMA)  Retweets/❤️≠ endorsements,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539977167,PedNutritionGuy,"MS, RD, CSP, CNSC / 24 years @childrensatl / Dedicated to informing & inspiring nutrition support clinicians with evidence-based updates",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010569221984546816,LaurelGillesp15,"Momma Bear, and fearless leader with a sense of humour mixed with compassion! CEO-CHPCA. Thoughts and views are my own.",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32283017,brontyman,"Husband, Retired Pediatrician, Berkeley Grad. I Resist, I Persist. Addicted to Twitter. Here to the bitter end.",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
855609411494137857,Dr_JoeReal,"Dad 👨‍👨‍👧🐶🐶, Husband 🏳️‍🌈, Pediatrician 🩺, Education Researcher hooked on VR 🖥and Retired Classicist.🏛 tweets = mine.","Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1583056399,kelzj3,Dad and Husband. #MedPeds Hospitalist and Clinician-Educator (MEd) at CCHMC & UC #MedEd #CBME #POCUS #Teachdx Proverbs 3:5-6,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247568295697530880,CincyKidsMedEd,Aiming to improve patient outcomes through innovative & rigorous education research.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387873153339232257,KarimHannaMD,"husband-father-triathlete-musician-educator-physician. love God, serve, change the world. PD @usfhealth & Chief #FamilyMedicine @tghcares #ClinicalInformatics",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948102487,CME_meeting,"Continuing Education Company, Inc. is a non-profit, 501(c)(3) continuing medical education organization developing #CME opportunities for medical professionals",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753283255,drcollini,"Lecturer and PhD student in MedEd @KCL. Ex EM trainee. Interested in professional identity, uncertainty, communication, widening participation and wellbeing.",Researcher,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2363113111,RandiRyanMD,*ENFP*Abdominal Transplant Surgeon in training. Opinions are mine and not that of my employer.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541985734,KellyHerremans,"UF General Surgery Resident 🐊 Aspiring Surgical Oncologist. Promoting diversity, inclusion and equity in surgery. Tweets are my own. She/her/hers.","Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1327277240913051648,AndreaNRinerMD,Gen Surg Resident @UFHealth via @UMmedschool @BUSPH | cancer health disparities | diversity + equity | global oncology | future Surg Onc fellow @OhioStateSurg,"Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3432929039,ScalpelMomma,Surg Onc fellow @MoffittNews| @HowardUGenSurg- made| NIH T32 @hopkinssurgery |For DEI in oncology research,"Medical professional, Researcher, Advocate/Activist",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2185950356,RASACS,"We provide you with an avenue for participation in ACS affairs, foster development and use of your leadership skills in organized surgery.",Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251876660,jprunuske,Professor of #FamilyMedicine. Improving health by advancing the art and science of #MedEd and #PublicHealth,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959074945144967169,DrJRMarcelin,ID @unmc_id|#BlackWomenInMedicine|#AntimicrobialStewardship|Wife|Mom|TEDxSpeaker|Writer|Mentor|Leader|#MinoritiesInMedicine Champion|🇩🇲🇦🇬🇭🇹🇺🇸|Own Tweets,Advocate/Activist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
912344470007541767,UNMC_ID,Official Twitter account of the @UNMC Division of Infectious Diseases. Co-Directed by @DrJrMarcelin & @KellyCawcuttMD| https://t.co/OKzw6nVSAq,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311663635333173256,cathy_bf,"Communication consultant - One Health -  Global Health 
Proud to be a veterinarian by training!
Love animals AND humans - Yes, that's possible :)",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269294903944716290,DenaBallouz,"@UMKelloggEye PGY2 | @UMich alum | Co-founder of @TheLens_oph | Passionate about health equity, corneas, and my sourdough starter | 🇸🇾",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280269168,majdmokbel,"Med-Peds Resident at University of Michigan. 〽️ Proud Detroit sports fan, even though it hurts. 🇱🇧🇺🇸",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240434637186510848,NadeenSarsour,PGY-2 @PittGIM | @umichmedicine Alum | Aspiring Gastroenterologist 💩 | Research interests include Familial GI Cancer and  NASH/NAFLD| avid @onepeloton rider 🚲,"Medical professional, Researcher",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206321314,KaplanEdNews,Kaplan has helped millions of students reach their academic and career goals since 1938. Press inquiries: russell.schaffer@kaplan.com,Organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21633124,ivielma,Palliative Med Physician. Grad of San Diego Hospice & The Inst. For Palliative Medicine. UCLA NP Student Preceptor. Med Student Cheerleader. Tweets are my own.,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33166609,Rafirw,"Geriatrician, Inclusion health. 
Abolition 🤔","Medical professional, Advocate/Activist",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3158185447,victorng_md,"Assistant Dean, Distributed Education, Assoc Prof @SchulichMedDent, Assoc Dir @CFPC_e, Chair @WoncaWorld #MedEd, Board @caseyhouseTO @UManAlumni, tweet own view",Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953230375,pacosarmi1,Medicina de Familia. Ultrasound. Emergency. ECG,Medical professional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
